name,feet,inches,categories,premise,hypothesis,entailment,contradiction,neutral,model
Barbara,4,6,short,Barbara is short.,Barbara is 4 feet 6 inches.,0.0035534552298486233,0.0009732638718560338,0.9954732060432434,roberta-large-mnli
Barbara,4,7,tall,Barbara is tall.,Barbara is 4 feet 7 inches.,0.024550888687372208,0.11582542955875397,0.8596236109733582,roberta-large-mnli
Barbara,4,7,short,Barbara is short.,Barbara is 4 feet 7 inches.,0.002930263988673687,0.0009408743353560567,0.9961287975311279,roberta-large-mnli
Barbara,4,8,tall,Barbara is tall.,Barbara is 4 feet 8 inches.,0.027472278103232384,0.15069814026355743,0.8218295574188232,roberta-large-mnli
Barbara,4,8,short,Barbara is short.,Barbara is 4 feet 8 inches.,0.0032312432304024696,0.0009886419866234064,0.9957801103591919,roberta-large-mnli
Barbara,4,9,tall,Barbara is tall.,Barbara is 4 feet 9 inches.,0.021518250927329063,0.07979141175746918,0.8986902832984924,roberta-large-mnli
Barbara,4,9,short,Barbara is short.,Barbara is 4 feet 9 inches.,0.0030262903310358524,0.0009210495045408607,0.996052622795105,roberta-large-mnli
Barbara,4,10,tall,Barbara is tall.,Barbara is 4 feet 10 inches.,0.023664716631174088,0.2166978120803833,0.7596374750137329,roberta-large-mnli
Barbara,4,10,short,Barbara is short.,Barbara is 4 feet 10 inches.,0.002980566117912531,0.001034995773807168,0.9959844350814819,roberta-large-mnli
Barbara,4,11,tall,Barbara is tall.,Barbara is 4 feet 11 inches.,0.022537153214216232,0.06849366426467896,0.9089691638946533,roberta-large-mnli
Barbara,4,11,short,Barbara is short.,Barbara is 4 feet 11 inches.,0.0026622808072715998,0.000986779690720141,0.996350884437561,roberta-large-mnli
Barbara,5,1,tall,Barbara is tall.,Barbara is 5 feet 1 inches.,0.021482335403561592,0.2114826738834381,0.7670350074768066,roberta-large-mnli
Barbara,5,1,short,Barbara is short.,Barbara is 5 feet 1 inches.,0.003995164297521114,0.0011000285157933831,0.9949048757553101,roberta-large-mnli
Barbara,5,2,tall,Barbara is tall.,Barbara is 5 feet 2 inches.,0.018484313040971756,0.22169119119644165,0.7598244547843933,roberta-large-mnli
Barbara,5,2,short,Barbara is short.,Barbara is 5 feet 2 inches.,0.003008877858519554,0.0009984048083424568,0.9959927201271057,roberta-large-mnli
Barbara,5,3,tall,Barbara is tall.,Barbara is 5 feet 3 inches.,0.020333224907517433,0.2915674149990082,0.6880993247032166,roberta-large-mnli
Barbara,5,3,short,Barbara is short.,Barbara is 5 feet 3 inches.,0.0028991864528506994,0.0009513925178907812,0.9961494207382202,roberta-large-mnli
Barbara,5,4,tall,Barbara is tall.,Barbara is 5 feet 4 inches.,0.018270602449774742,0.22917082905769348,0.7525585889816284,roberta-large-mnli
Barbara,5,4,short,Barbara is short.,Barbara is 5 feet 4 inches.,0.0027656592428684235,0.0009031463414430618,0.9963312745094299,roberta-large-mnli
Barbara,5,5,tall,Barbara is tall.,Barbara is 5 feet 5 inches.,0.015813585370779037,0.2176409512758255,0.7665455341339111,roberta-large-mnli
Barbara,5,5,short,Barbara is short.,Barbara is 5 feet 5 inches.,0.0024779161904007196,0.0008986926986835897,0.9966233968734741,roberta-large-mnli
Barbara,5,6,tall,Barbara is tall.,Barbara is 5 feet 6 inches.,0.015740040689706802,0.05394522845745087,0.9303147196769714,roberta-large-mnli
Barbara,5,6,short,Barbara is short.,Barbara is 5 feet 6 inches.,0.00273079052567482,0.0009115071152336895,0.9963577389717102,roberta-large-mnli
Barbara,5,7,tall,Barbara is tall.,Barbara is 5 feet 7 inches.,0.011975040659308434,0.05704011768102646,0.9309847950935364,roberta-large-mnli
Barbara,5,7,short,Barbara is short.,Barbara is 5 feet 7 inches.,0.002250049263238907,0.0008598249987699091,0.996890127658844,roberta-large-mnli
Barbara,5,8,tall,Barbara is tall.,Barbara is 5 feet 8 inches.,0.01062176562845707,0.03840364143252373,0.9509746432304382,roberta-large-mnli
Barbara,5,8,short,Barbara is short.,Barbara is 5 feet 8 inches.,0.002288845367729664,0.0008824810502119362,0.9968286156654358,roberta-large-mnli
Barbara,5,9,tall,Barbara is tall.,Barbara is 5 feet 9 inches.,0.009117916226387024,0.018446389585733414,0.972435712814331,roberta-large-mnli
Barbara,5,9,short,Barbara is short.,Barbara is 5 feet 9 inches.,0.002257502404972911,0.000852782919537276,0.9968897700309753,roberta-large-mnli
Barbara,5,10,tall,Barbara is tall.,Barbara is 5 feet 10 inches.,0.010316727682948112,0.05209532007575035,0.9375879764556885,roberta-large-mnli
Barbara,5,10,short,Barbara is short.,Barbara is 5 feet 10 inches.,0.002093998482450843,0.0009481332963332534,0.9969578981399536,roberta-large-mnli
Barbara,5,11,tall,Barbara is tall.,Barbara is 5 feet 11 inches.,0.008347016759216785,0.010149452835321426,0.9815034866333008,roberta-large-mnli
Barbara,5,11,short,Barbara is short.,Barbara is 5 feet 11 inches.,0.0019404758932068944,0.0009506214992143214,0.9971088767051697,roberta-large-mnli
Barbara,6,1,tall,Barbara is tall.,Barbara is 6 feet 1 inches.,0.025696702301502228,0.001423490117304027,0.9728797674179077,roberta-large-mnli
Barbara,6,1,short,Barbara is short.,Barbara is 6 feet 1 inches.,0.0058106351643800735,0.011136136949062347,0.9830531477928162,roberta-large-mnli
Barbara,6,2,tall,Barbara is tall.,Barbara is 6 feet 2 inches.,0.01832524500787258,0.0012258865172043443,0.9804489016532898,roberta-large-mnli
Barbara,6,2,short,Barbara is short.,Barbara is 6 feet 2 inches.,0.00601013982668519,0.03101525828242302,0.9629746675491333,roberta-large-mnli
Barbara,6,3,tall,Barbara is tall.,Barbara is 6 feet 3 inches.,0.016246872022747993,0.0012080927845090628,0.982545018196106,roberta-large-mnli
Barbara,6,3,short,Barbara is short.,Barbara is 6 feet 3 inches.,0.006550686899572611,0.060332801192998886,0.9331164956092834,roberta-large-mnli
Barbara,6,4,tall,Barbara is tall.,Barbara is 6 feet 4 inches.,0.012798747047781944,0.0010472092544659972,0.9861540794372559,roberta-large-mnli
Barbara,6,4,short,Barbara is short.,Barbara is 6 feet 4 inches.,0.006013872101902962,0.05532076209783554,0.9386653304100037,roberta-large-mnli
Barbara,6,5,tall,Barbara is tall.,Barbara is 6 feet 5 inches.,0.00785536877810955,0.0009144663927145302,0.9912301301956177,roberta-large-mnli
Barbara,6,5,short,Barbara is short.,Barbara is 6 feet 5 inches.,0.006567502394318581,0.11225522309541702,0.8811772465705872,roberta-large-mnli
Barbara,6,6,tall,Barbara is tall.,Barbara is 6 feet 6 inches.,0.01205042377114296,0.0009417647961527109,0.9870077967643738,roberta-large-mnli
Barbara,6,6,short,Barbara is short.,Barbara is 6 feet 6 inches.,0.005901830270886421,0.04287414625287056,0.9512240290641785,roberta-large-mnli
Barbara,6,7,tall,Barbara is tall.,Barbara is 6 feet 7 inches.,0.008892299607396126,0.0010053886799141765,0.9901022911071777,roberta-large-mnli
Barbara,6,7,short,Barbara is short.,Barbara is 6 feet 7 inches.,0.006084260065108538,0.07491442561149597,0.9190012812614441,roberta-large-mnli
Barbara,6,8,tall,Barbara is tall.,Barbara is 6 feet 8 inches.,0.008045597933232784,0.0009501036838628352,0.9910043478012085,roberta-large-mnli
Barbara,6,8,short,Barbara is short.,Barbara is 6 feet 8 inches.,0.005761235486716032,0.062011778354644775,0.9322269558906555,roberta-large-mnli
Barbara,6,9,tall,Barbara is tall.,Barbara is 6 feet 9 inches.,0.008451675064861774,0.0009195898310281336,0.9906286597251892,roberta-large-mnli
Barbara,6,9,short,Barbara is short.,Barbara is 6 feet 9 inches.,0.006321981083601713,0.09214425086975098,0.9015337824821472,roberta-large-mnli
Barbara,6,10,tall,Barbara is tall.,Barbara is 6 feet 10 inches.,0.008518370799720287,0.0010278781410306692,0.9904537200927734,roberta-large-mnli
Barbara,6,10,short,Barbara is short.,Barbara is 6 feet 10 inches.,0.005471364129334688,0.08771038055419922,0.9068182110786438,roberta-large-mnli
Barbara,6,11,tall,Barbara is tall.,Barbara is 6 feet 11 inches.,0.0075452192686498165,0.0009904487524181604,0.9914643168449402,roberta-large-mnli
Barbara,6,11,short,Barbara is short.,Barbara is 6 feet 11 inches.,0.0046788910403847694,0.06298074871301651,0.9323403239250183,roberta-large-mnli
Barbara,7,1,tall,Barbara is tall.,Barbara is 7 feet 1 inches.,0.01802278310060501,0.0015222432557493448,0.9804549813270569,roberta-large-mnli
Barbara,7,1,short,Barbara is short.,Barbara is 7 feet 1 inches.,0.004417268093675375,0.0037832222878932953,0.9917995929718018,roberta-large-mnli
Barbara,7,2,tall,Barbara is tall.,Barbara is 7 feet 2 inches.,0.012376892380416393,0.0013261667918413877,0.9862968921661377,roberta-large-mnli
Barbara,7,2,short,Barbara is short.,Barbara is 7 feet 2 inches.,0.003832933958619833,0.006417319178581238,0.9897497296333313,roberta-large-mnli
Barbara,7,3,tall,Barbara is tall.,Barbara is 7 feet 3 inches.,0.011074019595980644,0.0013289208291098475,0.9875970482826233,roberta-large-mnli
Barbara,7,3,short,Barbara is short.,Barbara is 7 feet 3 inches.,0.003972799517214298,0.008594436571002007,0.9874327778816223,roberta-large-mnli
Barbara,7,4,tall,Barbara is tall.,Barbara is 7 feet 4 inches.,0.009786502458155155,0.0011862582759931684,0.9890272617340088,roberta-large-mnli
Barbara,7,4,short,Barbara is short.,Barbara is 7 feet 4 inches.,0.003471061820164323,0.00574906263500452,0.9907798767089844,roberta-large-mnli
Barbara,7,5,tall,Barbara is tall.,Barbara is 7 feet 5 inches.,0.007844734936952591,0.0011288265231996775,0.9910264611244202,roberta-large-mnli
Barbara,7,5,short,Barbara is short.,Barbara is 7 feet 5 inches.,0.0032950208988040686,0.007684180047363043,0.9890207648277283,roberta-large-mnli
Barbara,7,6,tall,Barbara is tall.,Barbara is 7 feet 6 inches.,0.010626887902617455,0.0011494504287838936,0.988223671913147,roberta-large-mnli
Barbara,7,6,short,Barbara is short.,Barbara is 7 feet 6 inches.,0.003988212905824184,0.008112489245831966,0.9878993630409241,roberta-large-mnli
Barbara,7,7,tall,Barbara is tall.,Barbara is 7 feet 7 inches.,0.00792806688696146,0.0012268609134480357,0.9908450245857239,roberta-large-mnli
Barbara,7,7,short,Barbara is short.,Barbara is 7 feet 7 inches.,0.0025714621879160404,0.0022480536717921495,0.9951804876327515,roberta-large-mnli
Barbara,7,8,tall,Barbara is tall.,Barbara is 7 feet 8 inches.,0.009803113527595997,0.0012352479388937354,0.9889616370201111,roberta-large-mnli
Barbara,7,8,short,Barbara is short.,Barbara is 7 feet 8 inches.,0.00355616956949234,0.005222532898187637,0.9912213087081909,roberta-large-mnli
Barbara,7,9,tall,Barbara is tall.,Barbara is 7 feet 9 inches.,0.007685222662985325,0.0010369704104959965,0.991277813911438,roberta-large-mnli
Barbara,7,9,short,Barbara is short.,Barbara is 7 feet 9 inches.,0.0037123113870620728,0.00870665255934,0.9875810146331787,roberta-large-mnli
Barbara,7,10,tall,Barbara is tall.,Barbara is 7 feet 10 inches.,0.00794204045087099,0.0012011710787191987,0.9908567667007446,roberta-large-mnli
Barbara,7,10,short,Barbara is short.,Barbara is 7 feet 10 inches.,0.0030719588976353407,0.006918387487530708,0.990009605884552,roberta-large-mnli
Barbara,7,11,tall,Barbara is tall.,Barbara is 7 feet 11 inches.,0.007703172508627176,0.001121890963986516,0.9911749362945557,roberta-large-mnli
Barbara,7,11,short,Barbara is short.,Barbara is 7 feet 11 inches.,0.0032654947135597467,0.008643290027976036,0.988091230392456,roberta-large-mnli
Barbara,8,1,tall,Barbara is tall.,Barbara is 8 feet 1 inches.,0.018016984686255455,0.0022408824879676104,0.9797421097755432,roberta-large-mnli
Barbara,8,1,short,Barbara is short.,Barbara is 8 feet 1 inches.,0.004261624533683062,0.0021627696696668863,0.9935756325721741,roberta-large-mnli
Barbara,8,2,tall,Barbara is tall.,Barbara is 8 feet 2 inches.,0.013152355328202248,0.0017750837141647935,0.9850725531578064,roberta-large-mnli
Barbara,8,2,short,Barbara is short.,Barbara is 8 feet 2 inches.,0.0039339130744338036,0.003091267077252269,0.9929748773574829,roberta-large-mnli
Barbara,8,3,tall,Barbara is tall.,Barbara is 8 feet 3 inches.,0.012806123122572899,0.0017922099214047194,0.9854016304016113,roberta-large-mnli
Barbara,8,3,short,Barbara is short.,Barbara is 8 feet 3 inches.,0.004618192091584206,0.004473698791116476,0.990908145904541,roberta-large-mnli
Barbara,8,4,tall,Barbara is tall.,Barbara is 8 feet 4 inches.,0.010934618301689625,0.0015899772988632321,0.9874753355979919,roberta-large-mnli
Barbara,8,4,short,Barbara is short.,Barbara is 8 feet 4 inches.,0.004104066174477339,0.0034276416990906,0.9924682974815369,roberta-large-mnli
Barbara,8,5,tall,Barbara is tall.,Barbara is 8 feet 5 inches.,0.008683748543262482,0.0013292977819219232,0.9899869561195374,roberta-large-mnli
Barbara,8,5,short,Barbara is short.,Barbara is 8 feet 5 inches.,0.004003494046628475,0.006581935565918684,0.9894145727157593,roberta-large-mnli
Barbara,8,6,tall,Barbara is tall.,Barbara is 8 feet 6 inches.,0.011803999543190002,0.0013816062128171325,0.9868143796920776,roberta-large-mnli
Barbara,8,6,short,Barbara is short.,Barbara is 8 feet 6 inches.,0.004992322996258736,0.008981646038591862,0.9860261082649231,roberta-large-mnli
Barbara,8,7,tall,Barbara is tall.,Barbara is 8 feet 7 inches.,0.010759316384792328,0.0015293500619009137,0.9877113699913025,roberta-large-mnli
Barbara,8,7,short,Barbara is short.,Barbara is 8 feet 7 inches.,0.003241443308070302,0.0026011127047240734,0.9941574335098267,roberta-large-mnli
Barbara,8,8,tall,Barbara is tall.,Barbara is 8 feet 8 inches.,0.01270440872758627,0.0020830132998526096,0.9852125644683838,roberta-large-mnli
Barbara,8,8,short,Barbara is short.,Barbara is 8 feet 8 inches.,0.003699591616168618,0.0024315279442816973,0.993868887424469,roberta-large-mnli
Barbara,8,9,tall,Barbara is tall.,Barbara is 8 feet 9 inches.,0.00970339123159647,0.0014564256416633725,0.9888401627540588,roberta-large-mnli
Barbara,8,9,short,Barbara is short.,Barbara is 8 feet 9 inches.,0.003660887246951461,0.003062729025259614,0.9932763576507568,roberta-large-mnli
Barbara,8,10,tall,Barbara is tall.,Barbara is 8 feet 10 inches.,0.009190203621983528,0.0016879102913662791,0.9891218543052673,roberta-large-mnli
Barbara,8,10,short,Barbara is short.,Barbara is 8 feet 10 inches.,0.003173357807099819,0.003185513662174344,0.993641197681427,roberta-large-mnli
Barbara,8,11,tall,Barbara is tall.,Barbara is 8 feet 11 inches.,0.010307105258107185,0.001512116752564907,0.9881807565689087,roberta-large-mnli
Barbara,8,11,short,Barbara is short.,Barbara is 8 feet 11 inches.,0.003264365252107382,0.0029697450809180737,0.9937658309936523,roberta-large-mnli
Dorothy,2,1,tall,Dorothy is tall.,Dorothy is 2 feet 1 inches.,0.03465713560581207,0.6743184328079224,0.29102450609207153,roberta-large-mnli
Dorothy,2,1,short,Dorothy is short.,Dorothy is 2 feet 1 inches.,0.008326438255608082,0.0018910139333456755,0.9897825717926025,roberta-large-mnli
Dorothy,2,2,tall,Dorothy is tall.,Dorothy is 2 feet 2 inches.,0.03953815996646881,0.6003930568695068,0.36006873846054077,roberta-large-mnli
Dorothy,2,2,short,Dorothy is short.,Dorothy is 2 feet 2 inches.,0.006817999295890331,0.0016421799082309008,0.9915397763252258,roberta-large-mnli
Dorothy,2,3,tall,Dorothy is tall.,Dorothy is 2 feet 3 inches.,0.04393088072538376,0.5071309208869934,0.44893819093704224,roberta-large-mnli
Dorothy,2,3,short,Dorothy is short.,Dorothy is 2 feet 3 inches.,0.00557869765907526,0.0013955923495814204,0.9930257797241211,roberta-large-mnli
Dorothy,2,4,tall,Dorothy is tall.,Dorothy is 2 feet 4 inches.,0.030617009848356247,0.6730271577835083,0.29635587334632874,roberta-large-mnli
Dorothy,2,4,short,Dorothy is short.,Dorothy is 2 feet 4 inches.,0.004851284436881542,0.0010901248315349221,0.9940586090087891,roberta-large-mnli
Dorothy,2,5,tall,Dorothy is tall.,Dorothy is 2 feet 5 inches.,0.03473880887031555,0.5365175008773804,0.4287436902523041,roberta-large-mnli
Dorothy,2,5,short,Dorothy is short.,Dorothy is 2 feet 5 inches.,0.0036199335008859634,0.0011023050174117088,0.9952777624130249,roberta-large-mnli
Dorothy,2,6,tall,Dorothy is tall.,Dorothy is 2 feet 6 inches.,0.04192550852894783,0.4937795102596283,0.46429502964019775,roberta-large-mnli
Dorothy,2,6,short,Dorothy is short.,Dorothy is 2 feet 6 inches.,0.004099366255104542,0.001018717186525464,0.9948819875717163,roberta-large-mnli
Dorothy,2,7,tall,Dorothy is tall.,Dorothy is 2 feet 7 inches.,0.03962215781211853,0.30627116560935974,0.6541066765785217,roberta-large-mnli
Dorothy,2,7,short,Dorothy is short.,Dorothy is 2 feet 7 inches.,0.00331760267727077,0.000979942036792636,0.9957024455070496,roberta-large-mnli
Dorothy,2,8,tall,Dorothy is tall.,Dorothy is 2 feet 8 inches.,0.04064450412988663,0.390283465385437,0.5690720677375793,roberta-large-mnli
Dorothy,2,8,short,Dorothy is short.,Dorothy is 2 feet 8 inches.,0.003665377851575613,0.0010451178532093763,0.9952894449234009,roberta-large-mnli
Dorothy,2,9,tall,Dorothy is tall.,Dorothy is 2 feet 9 inches.,0.03883086517453194,0.2535710334777832,0.707598090171814,roberta-large-mnli
Dorothy,2,9,short,Dorothy is short.,Dorothy is 2 feet 9 inches.,0.0033941238652914762,0.0009543647756800056,0.9956515431404114,roberta-large-mnli
Dorothy,2,10,tall,Dorothy is tall.,Dorothy is 2 feet 10 inches.,0.03528091683983803,0.4070292115211487,0.557689905166626,roberta-large-mnli
Dorothy,2,10,short,Dorothy is short.,Dorothy is 2 feet 10 inches.,0.0032188959885388613,0.0011600314173847437,0.9956210255622864,roberta-large-mnli
Dorothy,2,11,tall,Dorothy is tall.,Dorothy is 2 feet 11 inches.,0.03396260738372803,0.1484621912240982,0.817575216293335,roberta-large-mnli
Dorothy,2,11,short,Dorothy is short.,Dorothy is 2 feet 11 inches.,0.0026035967748612165,0.0010213202331215143,0.9963750243186951,roberta-large-mnli
Dorothy,3,1,tall,Dorothy is tall.,Dorothy is 3 feet 1 inches.,0.04812973737716675,0.18223734200000763,0.7696329355239868,roberta-large-mnli
Dorothy,3,1,short,Dorothy is short.,Dorothy is 3 feet 1 inches.,0.007866707630455494,0.0016256904928013682,0.9905076026916504,roberta-large-mnli
Dorothy,3,2,tall,Dorothy is tall.,Dorothy is 3 feet 2 inches.,0.04642944037914276,0.20504727959632874,0.7485232949256897,roberta-large-mnli
Dorothy,3,2,short,Dorothy is short.,Dorothy is 3 feet 2 inches.,0.005322644021362066,0.0013367062201723456,0.9933406710624695,roberta-large-mnli
Dorothy,3,3,tall,Dorothy is tall.,Dorothy is 3 feet 3 inches.,0.04750911891460419,0.2362349033355713,0.7162559628486633,roberta-large-mnli
Dorothy,3,3,short,Dorothy is short.,Dorothy is 3 feet 3 inches.,0.005082139745354652,0.0011310495901852846,0.9937868118286133,roberta-large-mnli
Dorothy,3,4,tall,Dorothy is tall.,Dorothy is 3 feet 4 inches.,0.042090561240911484,0.18550440669059753,0.7724050879478455,roberta-large-mnli
Dorothy,3,4,short,Dorothy is short.,Dorothy is 3 feet 4 inches.,0.004863393492996693,0.0011145217576995492,0.9940220713615417,roberta-large-mnli
Dorothy,3,5,tall,Dorothy is tall.,Dorothy is 3 feet 5 inches.,0.03535424917936325,0.22075825929641724,0.7438874840736389,roberta-large-mnli
