name,age,categories,premise,hypothesis,entailment,contradiction,neutral,model
Barbara,7,middle aged,Barbara is 7 years old.,Barbara is middle aged.,0.03661958873271942,0.9299470782279968,0.03343332186341286,roberta-large-mnli
Barbara,7,old,Barbara is 7 years old.,Barbara is old.,0.2862042784690857,0.633171021938324,0.08062469959259033,roberta-large-mnli
Barbara,8,young,Barbara is 8 years old.,Barbara is young.,0.9112911224365234,0.001974157290533185,0.08673478662967682,roberta-large-mnli
Barbara,8,middle aged,Barbara is 8 years old.,Barbara is middle aged.,0.015497859567403793,0.9698377847671509,0.014664271846413612,roberta-large-mnli
Barbara,8,old,Barbara is 8 years old.,Barbara is old.,0.519963264465332,0.3686567544937134,0.1113799512386322,roberta-large-mnli
Barbara,9,young,Barbara is 9 years old.,Barbara is young.,0.8919705152511597,0.002309225033968687,0.10572032630443573,roberta-large-mnli
Barbara,9,middle aged,Barbara is 9 years old.,Barbara is middle aged.,0.048877548426389694,0.8980206251144409,0.05310188978910446,roberta-large-mnli
Barbara,9,old,Barbara is 9 years old.,Barbara is old.,0.6445187926292419,0.20268514752388,0.15279601514339447,roberta-large-mnli
Barbara,10,young,Barbara is 10 years old.,Barbara is young.,0.9338684678077698,0.0014107979368418455,0.06472068279981613,roberta-large-mnli
Barbara,10,middle aged,Barbara is 10 years old.,Barbara is middle aged.,0.092896968126297,0.8155131340026855,0.0915897861123085,roberta-large-mnli
Barbara,10,old,Barbara is 10 years old.,Barbara is old.,0.7513310313224792,0.149076908826828,0.09959204494953156,roberta-large-mnli
Barbara,11,young,Barbara is 11 years old.,Barbara is young.,0.8982331156730652,0.0017354784067720175,0.10003141313791275,roberta-large-mnli
Barbara,11,middle aged,Barbara is 11 years old.,Barbara is middle aged.,0.11822427064180374,0.6634024977684021,0.21837320923805237,roberta-large-mnli
Barbara,11,old,Barbara is 11 years old.,Barbara is old.,0.8655217289924622,0.04246481508016586,0.0920134112238884,roberta-large-mnli
Barbara,12,young,Barbara is 12 years old.,Barbara is young.,0.9065055251121521,0.0014036903157830238,0.09209088981151581,roberta-large-mnli
Barbara,12,middle aged,Barbara is 12 years old.,Barbara is middle aged.,0.022456146776676178,0.9499028325080872,0.027640998363494873,roberta-large-mnli
Barbara,12,old,Barbara is 12 years old.,Barbara is old.,0.7144958972930908,0.12115804105997086,0.16434603929519653,roberta-large-mnli
Barbara,13,young,Barbara is 13 years old.,Barbara is young.,0.8803872466087341,0.0016306163743138313,0.1179821789264679,roberta-large-mnli
Barbara,13,middle aged,Barbara is 13 years old.,Barbara is middle aged.,0.014175196178257465,0.9730158448219299,0.01280896458774805,roberta-large-mnli
Barbara,13,old,Barbara is 13 years old.,Barbara is old.,0.7339522242546082,0.1128990650177002,0.15314865112304688,roberta-large-mnli
Barbara,14,young,Barbara is 14 years old.,Barbara is young.,0.8883118629455566,0.0014953881036490202,0.11019273102283478,roberta-large-mnli
Barbara,14,middle aged,Barbara is 14 years old.,Barbara is middle aged.,0.003933563828468323,0.9928407669067383,0.0032256185077130795,roberta-large-mnli
Barbara,14,old,Barbara is 14 years old.,Barbara is old.,0.7175870537757874,0.1316177397966385,0.15079522132873535,roberta-large-mnli
Barbara,15,young,Barbara is 15 years old.,Barbara is young.,0.9095911383628845,0.001455367193557322,0.08895345032215118,roberta-large-mnli
Barbara,15,middle aged,Barbara is 15 years old.,Barbara is middle aged.,0.014188166707754135,0.9767216444015503,0.009090113453567028,roberta-large-mnli
Barbara,15,old,Barbara is 15 years old.,Barbara is old.,0.7563489675521851,0.10537561029195786,0.1382753998041153,roberta-large-mnli
Barbara,16,young,Barbara is 16 years old.,Barbara is young.,0.8998965620994568,0.0014574347296729684,0.09864601492881775,roberta-large-mnli
Barbara,16,middle aged,Barbara is 16 years old.,Barbara is middle aged.,0.007187520153820515,0.9871166348457336,0.00569591810926795,roberta-large-mnli
Barbara,16,old,Barbara is 16 years old.,Barbara is old.,0.7445159554481506,0.110420823097229,0.14506326615810394,roberta-large-mnli
Barbara,17,young,Barbara is 17 years old.,Barbara is young.,0.8917474746704102,0.0018288458231836557,0.10642369091510773,roberta-large-mnli
Barbara,17,middle aged,Barbara is 17 years old.,Barbara is middle aged.,0.06052868068218231,0.869333803653717,0.07013743370771408,roberta-large-mnli
Barbara,17,old,Barbara is 17 years old.,Barbara is old.,0.8183516263961792,0.06178770586848259,0.1198607087135315,roberta-large-mnli
Barbara,18,young,Barbara is 18 years old.,Barbara is young.,0.8900322914123535,0.002147125545889139,0.10782051831483841,roberta-large-mnli
Barbara,18,middle aged,Barbara is 18 years old.,Barbara is middle aged.,0.028315043076872826,0.9404820203781128,0.031202897429466248,roberta-large-mnli
Barbara,18,old,Barbara is 18 years old.,Barbara is old.,0.8348701000213623,0.056676093488931656,0.10845381766557693,roberta-large-mnli
Barbara,19,young,Barbara is 19 years old.,Barbara is young.,0.8876786231994629,0.0018719702493399382,0.11044947057962418,roberta-large-mnli
Barbara,19,middle aged,Barbara is 19 years old.,Barbara is middle aged.,0.030930476263165474,0.9438908100128174,0.025178762152791023,roberta-large-mnli
Barbara,19,old,Barbara is 19 years old.,Barbara is old.,0.6160492897033691,0.21672803163528442,0.16722267866134644,roberta-large-mnli
Barbara,20,young,Barbara is 20 years old.,Barbara is young.,0.9118356704711914,0.002293739467859268,0.08587058633565903,roberta-large-mnli
Barbara,20,middle aged,Barbara is 20 years old.,Barbara is middle aged.,0.5540643334388733,0.21607597172260284,0.22985965013504028,roberta-large-mnli
Barbara,20,old,Barbara is 20 years old.,Barbara is old.,0.6880919337272644,0.20112629234790802,0.1107817143201828,roberta-large-mnli
Barbara,21,young,Barbara is 21 years old.,Barbara is young.,0.8351056575775146,0.0028679748065769672,0.16202634572982788,roberta-large-mnli
Barbara,21,middle aged,Barbara is 21 years old.,Barbara is middle aged.,0.10753737390041351,0.8103485107421875,0.0821140930056572,roberta-large-mnli
Barbara,21,old,Barbara is 21 years old.,Barbara is old.,0.6423072218894958,0.1763293594121933,0.18136347830295563,roberta-large-mnli
Barbara,22,young,Barbara is 22 years old.,Barbara is young.,0.862801194190979,0.0024581330362707376,0.1347406804561615,roberta-large-mnli
Barbara,22,middle aged,Barbara is 22 years old.,Barbara is middle aged.,0.6828516721725464,0.05073520913720131,0.2664131820201874,roberta-large-mnli
Barbara,22,old,Barbara is 22 years old.,Barbara is old.,0.6621327996253967,0.15329162776470184,0.18457558751106262,roberta-large-mnli
Barbara,23,young,Barbara is 23 years old.,Barbara is young.,0.8365639448165894,0.005206106696277857,0.1582299917936325,roberta-large-mnli
Barbara,23,middle aged,Barbara is 23 years old.,Barbara is middle aged.,0.9144061207771301,0.0026407877448946238,0.08295311778783798,roberta-large-mnli
Barbara,23,old,Barbara is 23 years old.,Barbara is old.,0.7285647988319397,0.08873222768306732,0.18270300328731537,roberta-large-mnli
Barbara,24,young,Barbara is 24 years old.,Barbara is young.,0.8210004568099976,0.007808314636349678,0.17119121551513672,roberta-large-mnli
Barbara,24,middle aged,Barbara is 24 years old.,Barbara is middle aged.,0.8838305473327637,0.005370086990296841,0.11079928278923035,roberta-large-mnli
Barbara,24,old,Barbara is 24 years old.,Barbara is old.,0.8319290280342102,0.0419686883687973,0.1261022388935089,roberta-large-mnli
Barbara,25,young,Barbara is 25 years old.,Barbara is young.,0.8251553177833557,0.018099557608366013,0.15674510598182678,roberta-large-mnli
Barbara,25,middle aged,Barbara is 25 years old.,Barbara is middle aged.,0.9370662569999695,0.00312279281206429,0.05981092527508736,roberta-large-mnli
Barbara,25,old,Barbara is 25 years old.,Barbara is old.,0.9144584536552429,0.013080386444926262,0.07246126234531403,roberta-large-mnli
Barbara,26,young,Barbara is 26 years old.,Barbara is young.,0.6815343499183655,0.05772831663489342,0.26073741912841797,roberta-large-mnli
Barbara,26,middle aged,Barbara is 26 years old.,Barbara is middle aged.,0.9310716390609741,0.0017959739780053496,0.06713243573904037,roberta-large-mnli
Barbara,26,old,Barbara is 26 years old.,Barbara is old.,0.8653820157051086,0.019082851707935333,0.11553522199392319,roberta-large-mnli
Barbara,27,young,Barbara is 27 years old.,Barbara is young.,0.763863742351532,0.019299928098917007,0.21683631837368011,roberta-large-mnli
Barbara,27,middle aged,Barbara is 27 years old.,Barbara is middle aged.,0.932703971862793,0.0020823271479457617,0.06521369516849518,roberta-large-mnli
Barbara,27,old,Barbara is 27 years old.,Barbara is old.,0.8718665242195129,0.01628969982266426,0.11184385418891907,roberta-large-mnli
Barbara,28,young,Barbara is 28 years old.,Barbara is young.,0.6223101615905762,0.09514249861240387,0.2825474143028259,roberta-large-mnli
Barbara,28,middle aged,Barbara is 28 years old.,Barbara is middle aged.,0.8864879012107849,0.005127638578414917,0.10838440805673599,roberta-large-mnli
Barbara,28,old,Barbara is 28 years old.,Barbara is old.,0.8929855227470398,0.016232885420322418,0.09078160673379898,roberta-large-mnli
Barbara,29,young,Barbara is 29 years old.,Barbara is young.,0.6604443788528442,0.04884786531329155,0.2907077372074127,roberta-large-mnli
Barbara,29,middle aged,Barbara is 29 years old.,Barbara is middle aged.,0.8898597955703735,0.004318987485021353,0.1058211550116539,roberta-large-mnli
Barbara,29,old,Barbara is 29 years old.,Barbara is old.,0.880554735660553,0.014020937494933605,0.10542425513267517,roberta-large-mnli
Barbara,30,young,Barbara is 30 years old.,Barbara is young.,0.2665265202522278,0.5755995512008667,0.1578739434480667,roberta-large-mnli
Barbara,30,middle aged,Barbara is 30 years old.,Barbara is middle aged.,0.963688313961029,0.0016428502276539803,0.03466875106096268,roberta-large-mnli
Barbara,30,old,Barbara is 30 years old.,Barbara is old.,0.9489293694496155,0.005516658537089825,0.04555386304855347,roberta-large-mnli
Barbara,31,young,Barbara is 31 years old.,Barbara is young.,0.2514705955982208,0.5470185279846191,0.20151092112064362,roberta-large-mnli
Barbara,31,middle aged,Barbara is 31 years old.,Barbara is middle aged.,0.8944122195243835,0.0038683474995195866,0.10171948373317719,roberta-large-mnli
Barbara,31,old,Barbara is 31 years old.,Barbara is old.,0.9424681067466736,0.004185444209724665,0.053346503525972366,roberta-large-mnli
Barbara,32,young,Barbara is 32 years old.,Barbara is young.,0.2521970868110657,0.5028490424156189,0.24495390057563782,roberta-large-mnli
Barbara,32,middle aged,Barbara is 32 years old.,Barbara is middle aged.,0.9316516518592834,0.00185827212408185,0.06649009883403778,roberta-large-mnli
Barbara,32,old,Barbara is 32 years old.,Barbara is old.,0.9403873682022095,0.005008210428059101,0.05460440367460251,roberta-large-mnli
Barbara,33,young,Barbara is 33 years old.,Barbara is young.,0.10254417359828949,0.7737226486206055,0.12373316287994385,roberta-large-mnli
Barbara,33,middle aged,Barbara is 33 years old.,Barbara is middle aged.,0.9497998952865601,0.0014494212809950113,0.04875074326992035,roberta-large-mnli
Barbara,33,old,Barbara is 33 years old.,Barbara is old.,0.9371567368507385,0.0044184657745063305,0.05842481926083565,roberta-large-mnli
Barbara,34,young,Barbara is 34 years old.,Barbara is young.,0.13723769783973694,0.6974794268608093,0.16528290510177612,roberta-large-mnli
Barbara,34,middle aged,Barbara is 34 years old.,Barbara is middle aged.,0.9389974474906921,0.001717600505799055,0.059284988790750504,roberta-large-mnli
Barbara,34,old,Barbara is 34 years old.,Barbara is old.,0.9288983345031738,0.005477260798215866,0.06562436372041702,roberta-large-mnli
Barbara,35,young,Barbara is 35 years old.,Barbara is young.,0.0891847312450409,0.772680938243866,0.13813433051109314,roberta-large-mnli
Barbara,35,middle aged,Barbara is 35 years old.,Barbara is middle aged.,0.9588477611541748,0.0013451179256662726,0.039807096123695374,roberta-large-mnli
Barbara,35,old,Barbara is 35 years old.,Barbara is old.,0.9298315048217773,0.0046364120207726955,0.06553205847740173,roberta-large-mnli
Barbara,36,young,Barbara is 36 years old.,Barbara is young.,0.23343198001384735,0.5276113748550415,0.23895668983459473,roberta-large-mnli
Barbara,36,middle aged,Barbara is 36 years old.,Barbara is middle aged.,0.957726776599884,0.0011582599254325032,0.041115015745162964,roberta-large-mnli
Barbara,36,old,Barbara is 36 years old.,Barbara is old.,0.9281807541847229,0.005927447695285082,0.06589186936616898,roberta-large-mnli
Barbara,37,young,Barbara is 37 years old.,Barbara is young.,0.041936397552490234,0.894388735294342,0.06367481499910355,roberta-large-mnli
Barbara,37,middle aged,Barbara is 37 years old.,Barbara is middle aged.,0.9603732824325562,0.0011041911784559488,0.03852253034710884,roberta-large-mnli
Barbara,37,old,Barbara is 37 years old.,Barbara is old.,0.929513692855835,0.00524940574541688,0.06523697078227997,roberta-large-mnli
Barbara,38,young,Barbara is 38 years old.,Barbara is young.,0.013474409468472004,0.9668343663215637,0.019691169261932373,roberta-large-mnli
Barbara,38,middle aged,Barbara is 38 years old.,Barbara is middle aged.,0.9379165172576904,0.0016123445238918066,0.060471098870038986,roberta-large-mnli
Barbara,38,old,Barbara is 38 years old.,Barbara is old.,0.9256546497344971,0.005691797472536564,0.06865362823009491,roberta-large-mnli
Barbara,39,young,Barbara is 39 years old.,Barbara is young.,0.04413550719618797,0.884985625743866,0.07087883353233337,roberta-large-mnli
Barbara,39,middle aged,Barbara is 39 years old.,Barbara is middle aged.,0.949343740940094,0.002092731883749366,0.048563577234745026,roberta-large-mnli
Barbara,39,old,Barbara is 39 years old.,Barbara is old.,0.9075061082839966,0.009310510009527206,0.0831834003329277,roberta-large-mnli
Barbara,40,young,Barbara is 40 years old.,Barbara is young.,0.017109988257288933,0.9654656052589417,0.017424408346414566,roberta-large-mnli
Barbara,40,middle aged,Barbara is 40 years old.,Barbara is middle aged.,0.9696635603904724,0.0013876076554879546,0.02894888073205948,roberta-large-mnli
Barbara,40,old,Barbara is 40 years old.,Barbara is old.,0.9516457915306091,0.005455114878714085,0.04289908707141876,roberta-large-mnli
Barbara,41,young,Barbara is 41 years old.,Barbara is young.,0.014636829495429993,0.9655805230140686,0.01978267729282379,roberta-large-mnli
Barbara,41,middle aged,Barbara is 41 years old.,Barbara is middle aged.,0.9479157328605652,0.0018263825913891196,0.050257857888936996,roberta-large-mnli
Barbara,41,old,Barbara is 41 years old.,Barbara is old.,0.9186047911643982,0.006983202416449785,0.074412040412426,roberta-large-mnli
Barbara,42,young,Barbara is 42 years old.,Barbara is young.,0.03549554944038391,0.9176465272903442,0.04685797914862633,roberta-large-mnli
Barbara,42,middle aged,Barbara is 42 years old.,Barbara is middle aged.,0.9554716348648071,0.0014275291468948126,0.04310084879398346,roberta-large-mnli
Barbara,42,old,Barbara is 42 years old.,Barbara is old.,0.9395502209663391,0.006560227833688259,0.05388953536748886,roberta-large-mnli
Barbara,43,young,Barbara is 43 years old.,Barbara is young.,0.02605547197163105,0.9369020462036133,0.03704249858856201,roberta-large-mnli
Barbara,43,middle aged,Barbara is 43 years old.,Barbara is middle aged.,0.9605578184127808,0.0014933558413758874,0.037948817014694214,roberta-large-mnli
Barbara,43,old,Barbara is 43 years old.,Barbara is old.,0.9460443258285522,0.005275396164506674,0.04868033155798912,roberta-large-mnli
Barbara,44,young,Barbara is 44 years old.,Barbara is young.,0.03218819573521614,0.9275073409080505,0.040304478257894516,roberta-large-mnli
Barbara,44,middle aged,Barbara is 44 years old.,Barbara is middle aged.,0.9497026801109314,0.001904350589029491,0.04839290305972099,roberta-large-mnli
Barbara,44,old,Barbara is 44 years old.,Barbara is old.,0.9457011818885803,0.004797084257006645,0.04950179159641266,roberta-large-mnli
Barbara,45,young,Barbara is 45 years old.,Barbara is young.,0.012113165110349655,0.9742015600204468,0.013685331679880619,roberta-large-mnli
Barbara,45,middle aged,Barbara is 45 years old.,Barbara is middle aged.,0.9729713797569275,0.0015056206611916423,0.0255229864269495,roberta-large-mnli
Barbara,45,old,Barbara is 45 years old.,Barbara is old.,0.9573616981506348,0.0027902822475880384,0.03984805569052696,roberta-large-mnli
Barbara,46,young,Barbara is 46 years old.,Barbara is young.,0.01899842731654644,0.9580846428871155,0.02291688323020935,roberta-large-mnli
Barbara,46,middle aged,Barbara is 46 years old.,Barbara is middle aged.,0.9547022581100464,0.0014144463930279016,0.0438833087682724,roberta-large-mnli
Barbara,46,old,Barbara is 46 years old.,Barbara is old.,0.9550617337226868,0.0033529477659612894,0.04158530384302139,roberta-large-mnli
Barbara,47,young,Barbara is 47 years old.,Barbara is young.,0.04153446480631828,0.8944214582443237,0.0640440434217453,roberta-large-mnli
Barbara,47,middle aged,Barbara is 47 years old.,Barbara is middle aged.,0.9372454285621643,0.0017847000854089856,0.06096983700990677,roberta-large-mnli
Barbara,47,old,Barbara is 47 years old.,Barbara is old.,0.9355951547622681,0.004670372698456049,0.05973442643880844,roberta-large-mnli
Barbara,48,young,Barbara is 48 years old.,Barbara is young.,0.041249070316553116,0.8974140882492065,0.061336860060691833,roberta-large-mnli
Barbara,48,middle aged,Barbara is 48 years old.,Barbara is middle aged.,0.9552211761474609,0.0014999121194705367,0.043278954923152924,roberta-large-mnli
Barbara,48,old,Barbara is 48 years old.,Barbara is old.,0.9398810863494873,0.004156808834522963,0.055962108075618744,roberta-large-mnli
Barbara,49,young,Barbara is 49 years old.,Barbara is young.,0.06052975729107857,0.8692722916603088,0.0701979473233223,roberta-large-mnli
Barbara,49,middle aged,Barbara is 49 years old.,Barbara is middle aged.,0.9002358317375183,0.005080855917185545,0.09468332678079605,roberta-large-mnli
Barbara,49,old,Barbara is 49 years old.,Barbara is old.,0.9543406963348389,0.0033605783246457577,0.04229874163866043,roberta-large-mnli
Barbara,50,young,Barbara is 50 years old.,Barbara is young.,0.008032474666833878,0.9848288893699646,0.007138717919588089,roberta-large-mnli
Barbara,50,middle aged,Barbara is 50 years old.,Barbara is middle aged.,0.9674797654151917,0.0020637845154851675,0.03045649826526642,roberta-large-mnli
Barbara,50,old,Barbara is 50 years old.,Barbara is old.,0.962323009967804,0.0038261483423411846,0.03385079652070999,roberta-large-mnli
Barbara,51,young,Barbara is 51 years old.,Barbara is young.,0.02358851581811905,0.9464623928070068,0.029949089512228966,roberta-large-mnli
Barbara,51,middle aged,Barbara is 51 years old.,Barbara is middle aged.,0.911493718624115,0.00335460202768445,0.08515170216560364,roberta-large-mnli
Barbara,51,old,Barbara is 51 years old.,Barbara is old.,0.9548342823982239,0.002939589088782668,0.0422261580824852,roberta-large-mnli
Barbara,52,young,Barbara is 52 years old.,Barbara is young.,0.02887357957661152,0.9377279877662659,0.03339833766222,roberta-large-mnli
Barbara,52,middle aged,Barbara is 52 years old.,Barbara is middle aged.,0.9587356448173523,0.0014063151320442557,0.03985801339149475,roberta-large-mnli
Barbara,52,old,Barbara is 52 years old.,Barbara is old.,0.963445782661438,0.0027556284330785275,0.03379852697253227,roberta-large-mnli
Barbara,53,young,Barbara is 53 years old.,Barbara is young.,0.021740278229117393,0.9476419687271118,0.030617712065577507,roberta-large-mnli
Barbara,53,middle aged,Barbara is 53 years old.,Barbara is middle aged.,0.9607025980949402,0.0013082028599455953,0.037989191710948944,roberta-large-mnli
Barbara,53,old,Barbara is 53 years old.,Barbara is old.,0.9528236389160156,0.0029403031803667545,0.044236015528440475,roberta-large-mnli
Barbara,54,young,Barbara is 54 years old.,Barbara is young.,0.016619501635432243,0.9637329578399658,0.019647525623440742,roberta-large-mnli
Barbara,54,middle aged,Barbara is 54 years old.,Barbara is middle aged.,0.9470999240875244,0.0019152506720274687,0.05098481848835945,roberta-large-mnli
Barbara,54,old,Barbara is 54 years old.,Barbara is old.,0.9534338116645813,0.002001790562644601,0.044564493000507355,roberta-large-mnli
Barbara,55,young,Barbara is 55 years old.,Barbara is young.,0.010916346684098244,0.9761837720870972,0.012899912893772125,roberta-large-mnli
Barbara,55,middle aged,Barbara is 55 years old.,Barbara is middle aged.,0.9585166573524475,0.0016347881173714995,0.03984856605529785,roberta-large-mnli
Barbara,55,old,Barbara is 55 years old.,Barbara is old.,0.9571138620376587,0.0023444548714905977,0.04054170474410057,roberta-large-mnli
Barbara,56,young,Barbara is 56 years old.,Barbara is young.,0.011101661249995232,0.9754557013511658,0.013442544266581535,roberta-large-mnli
Barbara,56,middle aged,Barbara is 56 years old.,Barbara is middle aged.,0.950792670249939,0.0015973799163475633,0.04760992154479027,roberta-large-mnli
Barbara,56,old,Barbara is 56 years old.,Barbara is old.,0.9604315757751465,0.0018205416854470968,0.037747904658317566,roberta-large-mnli
Barbara,57,young,Barbara is 57 years old.,Barbara is young.,0.013623385690152645,0.9698783755302429,0.01649826392531395,roberta-large-mnli
Barbara,57,middle aged,Barbara is 57 years old.,Barbara is middle aged.,0.9597655534744263,0.001535777817480266,0.038698647171258926,roberta-large-mnli
Barbara,57,old,Barbara is 57 years old.,Barbara is old.,0.9542787075042725,0.0021921151783317327,0.04352913051843643,roberta-large-mnli
Barbara,58,young,Barbara is 58 years old.,Barbara is young.,0.011158863082528114,0.974048376083374,0.014792824164032936,roberta-large-mnli
Barbara,58,middle aged,Barbara is 58 years old.,Barbara is middle aged.,0.9502747058868408,0.0018986869836226106,0.04782658815383911,roberta-large-mnli
Barbara,58,old,Barbara is 58 years old.,Barbara is old.,0.9496741890907288,0.0025193199981004,0.047806449234485626,roberta-large-mnli
Barbara,59,young,Barbara is 59 years old.,Barbara is young.,0.012533854693174362,0.9711606502532959,0.016305437311530113,roberta-large-mnli
Barbara,59,middle aged,Barbara is 59 years old.,Barbara is middle aged.,0.9313979744911194,0.0035059009678661823,0.06509604305028915,roberta-large-mnli
Barbara,59,old,Barbara is 59 years old.,Barbara is old.,0.9481390118598938,0.0027582261245697737,0.049102798104286194,roberta-large-mnli
Barbara,60,young,Barbara is 60 years old.,Barbara is young.,0.003196603385731578,0.9934426546096802,0.003360710572451353,roberta-large-mnli
Barbara,60,middle aged,Barbara is 60 years old.,Barbara is middle aged.,0.9621040225028992,0.002978265518322587,0.03491765260696411,roberta-large-mnli
Barbara,60,old,Barbara is 60 years old.,Barbara is old.,0.9700729846954346,0.002011557575315237,0.02791549451649189,roberta-large-mnli
Barbara,61,young,Barbara is 61 years old.,Barbara is young.,0.004172588232904673,0.9913848638534546,0.004442567937076092,roberta-large-mnli
Barbara,61,middle aged,Barbara is 61 years old.,Barbara is middle aged.,0.9233346581459045,0.004201197996735573,0.07246415317058563,roberta-large-mnli
Barbara,61,old,Barbara is 61 years old.,Barbara is old.,0.964369535446167,0.0019608428701758385,0.03366967290639877,roberta-large-mnli
Barbara,62,young,Barbara is 62 years old.,Barbara is young.,0.0035843646619468927,0.9923230409622192,0.004092606715857983,roberta-large-mnli
Barbara,62,middle aged,Barbara is 62 years old.,Barbara is middle aged.,0.9376189112663269,0.003912813495844603,0.05846830829977989,roberta-large-mnli
Barbara,62,old,Barbara is 62 years old.,Barbara is old.,0.968139111995697,0.0019953257869929075,0.029865508899092674,roberta-large-mnli
Barbara,63,young,Barbara is 63 years old.,Barbara is young.,0.002616864861920476,0.9939051270484924,0.0034780914429575205,roberta-large-mnli
Barbara,63,middle aged,Barbara is 63 years old.,Barbara is middle aged.,0.9295318126678467,0.00431137764826417,0.06615685671567917,roberta-large-mnli
Barbara,63,old,Barbara is 63 years old.,Barbara is old.,0.9659319519996643,0.0021174740977585316,0.03195059299468994,roberta-large-mnli
Barbara,64,young,Barbara is 64 years old.,Barbara is young.,0.003007694613188505,0.9934020638465881,0.0035902373492717743,roberta-large-mnli
Barbara,64,middle aged,Barbara is 64 years old.,Barbara is middle aged.,0.8486341834068298,0.02281561866402626,0.1285502165555954,roberta-large-mnli
Barbara,64,old,Barbara is 64 years old.,Barbara is old.,0.9695262908935547,0.0017216544365510345,0.02875206619501114,roberta-large-mnli
Barbara,65,young,Barbara is 65 years old.,Barbara is young.,0.001965797273442149,0.9954119324684143,0.002622300758957863,roberta-large-mnli
Barbara,65,middle aged,Barbara is 65 years old.,Barbara is middle aged.,0.726212203502655,0.12737035751342773,0.14641743898391724,roberta-large-mnli
Barbara,65,old,Barbara is 65 years old.,Barbara is old.,0.9676077961921692,0.001465546665713191,0.03092673420906067,roberta-large-mnli
Barbara,66,young,Barbara is 66 years old.,Barbara is young.,0.002063208958134055,0.9952446818351746,0.002692128997296095,roberta-large-mnli
Barbara,66,middle aged,Barbara is 66 years old.,Barbara is middle aged.,0.8343309760093689,0.03498944640159607,0.13067959249019623,roberta-large-mnli
Barbara,66,old,Barbara is 66 years old.,Barbara is old.,0.9701022505760193,0.0015386706218123436,0.028359057381749153,roberta-large-mnli
Barbara,67,young,Barbara is 67 years old.,Barbara is young.,0.002648778259754181,0.9940662384033203,0.0032850252464413643,roberta-large-mnli
Barbara,67,middle aged,Barbara is 67 years old.,Barbara is middle aged.,0.9079964756965637,0.005419740919023752,0.08658378571271896,roberta-large-mnli
Barbara,67,old,Barbara is 67 years old.,Barbara is old.,0.965238630771637,0.0017588234040886164,0.033002547919750214,roberta-large-mnli
Barbara,68,young,Barbara is 68 years old.,Barbara is young.,0.002032851567491889,0.9952061772346497,0.0027609546668827534,roberta-large-mnli
Barbara,68,middle aged,Barbara is 68 years old.,Barbara is middle aged.,0.7404537796974182,0.04741912707686424,0.21212711930274963,roberta-large-mnli
Barbara,68,old,Barbara is 68 years old.,Barbara is old.,0.965121328830719,0.001679752953350544,0.03319884091615677,roberta-large-mnli
