location,temperature,categories,premise,hypothesis,entailment,contradiction,neutral,model
noloc,-39,cold,It is -39 degrees fahrenheit.,It is cold.,0.7211899161338806,0.0012491198722273111,0.2775609493255615,roberta-large-mnli
noloc,-39,cool,It is -39 degrees fahrenheit.,It is cool.,0.30462995171546936,0.07323779910802841,0.6221321821212769,roberta-large-mnli
noloc,-39,warm,It is -39 degrees fahrenheit.,It is warm.,0.00579805439338088,0.9870690107345581,0.007132956758141518,roberta-large-mnli
noloc,-39,hot,It is -39 degrees fahrenheit.,It is hot.,0.003744302550330758,0.9920015335083008,0.004254165105521679,roberta-large-mnli
noloc,-38,freezing,It is -38 degrees fahrenheit.,It is freezing.,0.7272959351539612,0.0031409445218741894,0.26956307888031006,roberta-large-mnli
noloc,-38,cold,It is -38 degrees fahrenheit.,It is cold.,0.7039309144020081,0.0012954414123669267,0.2947736084461212,roberta-large-mnli
noloc,-38,cool,It is -38 degrees fahrenheit.,It is cool.,0.3262593448162079,0.04379457235336304,0.6299461126327515,roberta-large-mnli
noloc,-38,warm,It is -38 degrees fahrenheit.,It is warm.,0.0061335074715316296,0.9861031770706177,0.007763283792883158,roberta-large-mnli
noloc,-38,hot,It is -38 degrees fahrenheit.,It is hot.,0.0037487708032131195,0.9918053150177002,0.004445931408554316,roberta-large-mnli
noloc,-37,freezing,It is -37 degrees fahrenheit.,It is freezing.,0.7485474944114685,0.0028498752508312464,0.24860265851020813,roberta-large-mnli
noloc,-37,cold,It is -37 degrees fahrenheit.,It is cold.,0.7203676104545593,0.0012340524699538946,0.2783983647823334,roberta-large-mnli
noloc,-37,cool,It is -37 degrees fahrenheit.,It is cool.,0.3132714629173279,0.057096339762210846,0.6296322345733643,roberta-large-mnli
noloc,-37,warm,It is -37 degrees fahrenheit.,It is warm.,0.005343338940292597,0.9879119396209717,0.006744732614606619,roberta-large-mnli
noloc,-37,hot,It is -37 degrees fahrenheit.,It is hot.,0.003403198439627886,0.9926264882087708,0.003970329649746418,roberta-large-mnli
noloc,-36,freezing,It is -36 degrees fahrenheit.,It is freezing.,0.7287710309028625,0.003501416649669409,0.2677275836467743,roberta-large-mnli
noloc,-36,cold,It is -36 degrees fahrenheit.,It is cold.,0.7032040953636169,0.0012933352263644338,0.29550260305404663,roberta-large-mnli
noloc,-36,cool,It is -36 degrees fahrenheit.,It is cool.,0.30101221799850464,0.04815094918012619,0.6508367657661438,roberta-large-mnli
noloc,-36,warm,It is -36 degrees fahrenheit.,It is warm.,0.006919656414538622,0.9840810298919678,0.0089992955327034,roberta-large-mnli
noloc,-36,hot,It is -36 degrees fahrenheit.,It is hot.,0.0042052301578223705,0.9908887147903442,0.004906085319817066,roberta-large-mnli
noloc,-35,freezing,It is -35 degrees fahrenheit.,It is freezing.,0.7464123964309692,0.0026661986485123634,0.25092145800590515,roberta-large-mnli
noloc,-35,cold,It is -35 degrees fahrenheit.,It is cold.,0.7168888449668884,0.0012315077474340796,0.2818796932697296,roberta-large-mnli
noloc,-35,cool,It is -35 degrees fahrenheit.,It is cool.,0.31213676929473877,0.06153348833322525,0.6263297200202942,roberta-large-mnli
noloc,-35,warm,It is -35 degrees fahrenheit.,It is warm.,0.005360146053135395,0.9879223704338074,0.00671745790168643,roberta-large-mnli
noloc,-35,hot,It is -35 degrees fahrenheit.,It is hot.,0.003711411263793707,0.9920244216918945,0.0042642150074243546,roberta-large-mnli
noloc,-34,freezing,It is -34 degrees fahrenheit.,It is freezing.,0.7400509715080261,0.0030526926275342703,0.25689637660980225,roberta-large-mnli
noloc,-34,cold,It is -34 degrees fahrenheit.,It is cold.,0.7254650592803955,0.0012221458600834012,0.2733127772808075,roberta-large-mnli
noloc,-34,cool,It is -34 degrees fahrenheit.,It is cool.,0.29494547843933105,0.08742858469486237,0.6176259517669678,roberta-large-mnli
noloc,-34,warm,It is -34 degrees fahrenheit.,It is warm.,0.005561182275414467,0.9874776601791382,0.006961113307625055,roberta-large-mnli
noloc,-34,hot,It is -34 degrees fahrenheit.,It is hot.,0.0038872258737683296,0.99162358045578,0.00448918342590332,roberta-large-mnli
noloc,-33,freezing,It is -33 degrees fahrenheit.,It is freezing.,0.7301011085510254,0.0032169593032449484,0.26668187975883484,roberta-large-mnli
noloc,-33,cold,It is -33 degrees fahrenheit.,It is cold.,0.7174295783042908,0.0012667406117543578,0.28130367398262024,roberta-large-mnli
noloc,-33,cool,It is -33 degrees fahrenheit.,It is cool.,0.2874196171760559,0.0698690414428711,0.642711341381073,roberta-large-mnli
noloc,-33,warm,It is -33 degrees fahrenheit.,It is warm.,0.005729718133807182,0.9871810078620911,0.007089359685778618,roberta-large-mnli
noloc,-33,hot,It is -33 degrees fahrenheit.,It is hot.,0.0038810628466308117,0.9916598200798035,0.0044590141624212265,roberta-large-mnli
noloc,-32,freezing,It is -32 degrees fahrenheit.,It is freezing.,0.720777153968811,0.0031583276577293873,0.2760644257068634,roberta-large-mnli
noloc,-32,cold,It is -32 degrees fahrenheit.,It is cold.,0.68757164478302,0.0013165472773835063,0.31111183762550354,roberta-large-mnli
noloc,-32,cool,It is -32 degrees fahrenheit.,It is cool.,0.2683703601360321,0.0686095803976059,0.6630200743675232,roberta-large-mnli
noloc,-32,warm,It is -32 degrees fahrenheit.,It is warm.,0.006813074462115765,0.9843282699584961,0.00885863695293665,roberta-large-mnli
noloc,-32,hot,It is -32 degrees fahrenheit.,It is hot.,0.004189987666904926,0.9908545017242432,0.004955453798174858,roberta-large-mnli
noloc,-31,freezing,It is -31 degrees fahrenheit.,It is freezing.,0.7275218963623047,0.0036184631753712893,0.2688596546649933,roberta-large-mnli
noloc,-31,cold,It is -31 degrees fahrenheit.,It is cold.,0.6975492238998413,0.0013278932310640812,0.30112284421920776,roberta-large-mnli
noloc,-31,cool,It is -31 degrees fahrenheit.,It is cool.,0.2674725651741028,0.06646156311035156,0.6660658717155457,roberta-large-mnli
noloc,-31,warm,It is -31 degrees fahrenheit.,It is warm.,0.006805795710533857,0.9846738576889038,0.008520320989191532,roberta-large-mnli
noloc,-31,hot,It is -31 degrees fahrenheit.,It is hot.,0.0044896542094647884,0.9903928637504578,0.005117446184158325,roberta-large-mnli
noloc,-30,freezing,It is -30 degrees fahrenheit.,It is freezing.,0.7570492625236511,0.0026794597506523132,0.24027130007743835,roberta-large-mnli
noloc,-30,cold,It is -30 degrees fahrenheit.,It is cold.,0.722673773765564,0.0012596390442922711,0.27606651186943054,roberta-large-mnli
noloc,-30,cool,It is -30 degrees fahrenheit.,It is cool.,0.332451730966568,0.0658227875828743,0.6017254590988159,roberta-large-mnli
noloc,-30,warm,It is -30 degrees fahrenheit.,It is warm.,0.005753394216299057,0.9873457551002502,0.00690076220780611,roberta-large-mnli
noloc,-30,hot,It is -30 degrees fahrenheit.,It is hot.,0.00366548472084105,0.9921701550483704,0.004164393991231918,roberta-large-mnli
noloc,-29,freezing,It is -29 degrees fahrenheit.,It is freezing.,0.7244065999984741,0.0033954614773392677,0.272197961807251,roberta-large-mnli
noloc,-29,cold,It is -29 degrees fahrenheit.,It is cold.,0.6937571167945862,0.0013120869407430291,0.30493077635765076,roberta-large-mnli
noloc,-29,cool,It is -29 degrees fahrenheit.,It is cool.,0.2699812352657318,0.08612117916345596,0.6438975930213928,roberta-large-mnli
noloc,-29,warm,It is -29 degrees fahrenheit.,It is warm.,0.005468401592224836,0.9874956011772156,0.0070360563695430756,roberta-large-mnli
noloc,-29,hot,It is -29 degrees fahrenheit.,It is hot.,0.004017604980617762,0.9912102222442627,0.004772229585796595,roberta-large-mnli
noloc,-28,freezing,It is -28 degrees fahrenheit.,It is freezing.,0.7380800247192383,0.0028989980928599834,0.25902101397514343,roberta-large-mnli
noloc,-28,cold,It is -28 degrees fahrenheit.,It is cold.,0.7028728723526001,0.001287098159082234,0.29583999514579773,roberta-large-mnli
noloc,-28,cool,It is -28 degrees fahrenheit.,It is cool.,0.274258553981781,0.08664941787719727,0.6390920877456665,roberta-large-mnli
noloc,-28,warm,It is -28 degrees fahrenheit.,It is warm.,0.0048930286429822445,0.9887735247612,0.0063334316946566105,roberta-large-mnli
noloc,-28,hot,It is -28 degrees fahrenheit.,It is hot.,0.003518930869176984,0.9922974705696106,0.004183592740446329,roberta-large-mnli
noloc,-27,freezing,It is -27 degrees fahrenheit.,It is freezing.,0.7401357293128967,0.0029858704656362534,0.25687849521636963,roberta-large-mnli
noloc,-27,cold,It is -27 degrees fahrenheit.,It is cold.,0.6941889524459839,0.0013279180275276303,0.3044830560684204,roberta-large-mnli
noloc,-27,cool,It is -27 degrees fahrenheit.,It is cool.,0.27233630418777466,0.07782039046287537,0.6498433351516724,roberta-large-mnli
noloc,-27,warm,It is -27 degrees fahrenheit.,It is warm.,0.005029039457440376,0.988384485244751,0.006586537230759859,roberta-large-mnli
noloc,-27,hot,It is -27 degrees fahrenheit.,It is hot.,0.0033140843734145164,0.9927014112472534,0.0039845299907028675,roberta-large-mnli
noloc,-26,freezing,It is -26 degrees fahrenheit.,It is freezing.,0.7490914463996887,0.002992654452100396,0.2479158639907837,roberta-large-mnli
noloc,-26,cold,It is -26 degrees fahrenheit.,It is cold.,0.7110487818717957,0.0013100201031193137,0.28764116764068604,roberta-large-mnli
noloc,-26,cool,It is -26 degrees fahrenheit.,It is cool.,0.28515926003456116,0.06656954437494278,0.6482712030410767,roberta-large-mnli
noloc,-26,warm,It is -26 degrees fahrenheit.,It is warm.,0.005478478502482176,0.9875652194023132,0.006956331431865692,roberta-large-mnli
noloc,-26,hot,It is -26 degrees fahrenheit.,It is hot.,0.003508542198687792,0.9923852682113647,0.004106118809431791,roberta-large-mnli
noloc,-25,freezing,It is -25 degrees fahrenheit.,It is freezing.,0.7667659521102905,0.0026018882635980844,0.2306322157382965,roberta-large-mnli
noloc,-25,cold,It is -25 degrees fahrenheit.,It is cold.,0.7132918238639832,0.001323352917097509,0.2853848338127136,roberta-large-mnli
noloc,-25,cool,It is -25 degrees fahrenheit.,It is cool.,0.3314078152179718,0.05010339245200157,0.6184887886047363,roberta-large-mnli
noloc,-25,warm,It is -25 degrees fahrenheit.,It is warm.,0.0060975863598287106,0.9864017367362976,0.007500742562115192,roberta-large-mnli
noloc,-25,hot,It is -25 degrees fahrenheit.,It is hot.,0.0040152408182621,0.9914435744285583,0.004541194066405296,roberta-large-mnli
noloc,-24,freezing,It is -24 degrees fahrenheit.,It is freezing.,0.73288494348526,0.002820383757352829,0.2642946243286133,roberta-large-mnli
noloc,-24,cold,It is -24 degrees fahrenheit.,It is cold.,0.688819169998169,0.001335615641437471,0.3098452389240265,roberta-large-mnli
noloc,-24,cool,It is -24 degrees fahrenheit.,It is cool.,0.2864064574241638,0.06385792791843414,0.6497356295585632,roberta-large-mnli
noloc,-24,warm,It is -24 degrees fahrenheit.,It is warm.,0.006208724342286587,0.9857634902000427,0.008027750998735428,roberta-large-mnli
noloc,-24,hot,It is -24 degrees fahrenheit.,It is hot.,0.003871618304401636,0.9915124773979187,0.00461584934964776,roberta-large-mnli
noloc,-23,freezing,It is -23 degrees fahrenheit.,It is freezing.,0.7164853811264038,0.003060069400817156,0.2804546058177948,roberta-large-mnli
noloc,-23,cold,It is -23 degrees fahrenheit.,It is cold.,0.694346010684967,0.001373042119666934,0.30428093671798706,roberta-large-mnli
noloc,-23,cool,It is -23 degrees fahrenheit.,It is cool.,0.282220721244812,0.0680379644036293,0.6497412323951721,roberta-large-mnli
noloc,-23,warm,It is -23 degrees fahrenheit.,It is warm.,0.0054197777062654495,0.9877564907073975,0.006823674309998751,roberta-large-mnli
noloc,-23,hot,It is -23 degrees fahrenheit.,It is hot.,0.003513041418045759,0.9923514723777771,0.004135454073548317,roberta-large-mnli
noloc,-22,freezing,It is -22 degrees fahrenheit.,It is freezing.,0.720000147819519,0.0028900718316435814,0.27710971236228943,roberta-large-mnli
noloc,-22,cold,It is -22 degrees fahrenheit.,It is cold.,0.6742891073226929,0.0014189996290951967,0.3242919445037842,roberta-large-mnli
noloc,-22,cool,It is -22 degrees fahrenheit.,It is cool.,0.2941572666168213,0.0565013512969017,0.6493414044380188,roberta-large-mnli
noloc,-22,warm,It is -22 degrees fahrenheit.,It is warm.,0.005683660041540861,0.9871122241020203,0.00720420153811574,roberta-large-mnli
noloc,-22,hot,It is -22 degrees fahrenheit.,It is hot.,0.003430180484429002,0.992408037185669,0.004161699675023556,roberta-large-mnli
noloc,-21,freezing,It is -21 degrees fahrenheit.,It is freezing.,0.7250083684921265,0.0030009448528289795,0.27199071645736694,roberta-large-mnli
noloc,-21,cold,It is -21 degrees fahrenheit.,It is cold.,0.672603964805603,0.0014369554119184613,0.32595914602279663,roberta-large-mnli
noloc,-21,cool,It is -21 degrees fahrenheit.,It is cool.,0.30277079343795776,0.04802023619413376,0.6492090225219727,roberta-large-mnli
noloc,-21,warm,It is -21 degrees fahrenheit.,It is warm.,0.005618876777589321,0.9871810078620911,0.007200115360319614,roberta-large-mnli
noloc,-21,hot,It is -21 degrees fahrenheit.,It is hot.,0.0034624647814780474,0.9923198819160461,0.004217620473355055,roberta-large-mnli
noloc,-20,freezing,It is -20 degrees fahrenheit.,It is freezing.,0.7677700519561768,0.0026293413247913122,0.22960060834884644,roberta-large-mnli
noloc,-20,cold,It is -20 degrees fahrenheit.,It is cold.,0.7237948775291443,0.001335933804512024,0.27486923336982727,roberta-large-mnli
noloc,-20,cool,It is -20 degrees fahrenheit.,It is cool.,0.35461732745170593,0.04334846884012222,0.6020342707633972,roberta-large-mnli
noloc,-20,warm,It is -20 degrees fahrenheit.,It is warm.,0.006060529034584761,0.9867271780967712,0.007212333381175995,roberta-large-mnli
noloc,-20,hot,It is -20 degrees fahrenheit.,It is hot.,0.0033795356284826994,0.9927089214324951,0.0039114924147725105,roberta-large-mnli
noloc,-19,freezing,It is -19 degrees fahrenheit.,It is freezing.,0.7262656092643738,0.0033009375911206007,0.2704334259033203,roberta-large-mnli
noloc,-19,cold,It is -19 degrees fahrenheit.,It is cold.,0.6884950995445251,0.001404709997586906,0.31010013818740845,roberta-large-mnli
noloc,-19,cool,It is -19 degrees fahrenheit.,It is cool.,0.3163166046142578,0.045873597264289856,0.6378098130226135,roberta-large-mnli
noloc,-19,warm,It is -19 degrees fahrenheit.,It is warm.,0.005377543158829212,0.9878637194633484,0.006758729927241802,roberta-large-mnli
noloc,-19,hot,It is -19 degrees fahrenheit.,It is hot.,0.0037658323999494314,0.9917769432067871,0.004457211587578058,roberta-large-mnli
noloc,-18,freezing,It is -18 degrees fahrenheit.,It is freezing.,0.7396711707115173,0.002896038582548499,0.257432758808136,roberta-large-mnli
noloc,-18,cold,It is -18 degrees fahrenheit.,It is cold.,0.697591245174408,0.001345971948467195,0.30106285214424133,roberta-large-mnli
noloc,-18,cool,It is -18 degrees fahrenheit.,It is cool.,0.30975791811943054,0.05235222727060318,0.6378898620605469,roberta-large-mnli
noloc,-18,warm,It is -18 degrees fahrenheit.,It is warm.,0.0050248256884515285,0.988654613494873,0.006320540327578783,roberta-large-mnli
noloc,-18,hot,It is -18 degrees fahrenheit.,It is hot.,0.0033717097248882055,0.9925958514213562,0.004032409284263849,roberta-large-mnli
noloc,-17,freezing,It is -17 degrees fahrenheit.,It is freezing.,0.7203788161277771,0.0030599399469792843,0.27656126022338867,roberta-large-mnli
noloc,-17,cold,It is -17 degrees fahrenheit.,It is cold.,0.7010926604270935,0.0013384886551648378,0.2975688576698303,roberta-large-mnli
noloc,-17,cool,It is -17 degrees fahrenheit.,It is cool.,0.3206499516963959,0.05076294019818306,0.6285871267318726,roberta-large-mnli
noloc,-17,warm,It is -17 degrees fahrenheit.,It is warm.,0.00514296954497695,0.9884295463562012,0.00642751669511199,roberta-large-mnli
noloc,-17,hot,It is -17 degrees fahrenheit.,It is hot.,0.003445425070822239,0.992424488067627,0.004130037967115641,roberta-large-mnli
noloc,-16,freezing,It is -16 degrees fahrenheit.,It is freezing.,0.7155648469924927,0.003278932301327586,0.2811563014984131,roberta-large-mnli
noloc,-16,cold,It is -16 degrees fahrenheit.,It is cold.,0.6965702176094055,0.0013518125051632524,0.30207791924476624,roberta-large-mnli
noloc,-16,cool,It is -16 degrees fahrenheit.,It is cool.,0.29778435826301575,0.062185414135456085,0.6400302052497864,roberta-large-mnli
noloc,-16,warm,It is -16 degrees fahrenheit.,It is warm.,0.005463745445013046,0.9876229763031006,0.006913267076015472,roberta-large-mnli
noloc,-16,hot,It is -16 degrees fahrenheit.,It is hot.,0.0035900461953133345,0.9921255707740784,0.004284396767616272,roberta-large-mnli
noloc,-15,freezing,It is -15 degrees fahrenheit.,It is freezing.,0.7014874815940857,0.003175690770149231,0.29533687233924866,roberta-large-mnli
noloc,-15,cold,It is -15 degrees fahrenheit.,It is cold.,0.6867803335189819,0.0014114056248217821,0.3118082582950592,roberta-large-mnli
noloc,-15,cool,It is -15 degrees fahrenheit.,It is cool.,0.33304670453071594,0.04365357756614685,0.6232997179031372,roberta-large-mnli
noloc,-15,warm,It is -15 degrees fahrenheit.,It is warm.,0.005941680166870356,0.9865265488624573,0.007531759794801474,roberta-large-mnli
noloc,-15,hot,It is -15 degrees fahrenheit.,It is hot.,0.0038021530490368605,0.9917124509811401,0.004485439509153366,roberta-large-mnli
noloc,-14,freezing,It is -14 degrees fahrenheit.,It is freezing.,0.7001863718032837,0.0036320684012025595,0.2961815595626831,roberta-large-mnli
noloc,-14,cold,It is -14 degrees fahrenheit.,It is cold.,0.6913995146751404,0.001370702520944178,0.30722978711128235,roberta-large-mnli
noloc,-14,cool,It is -14 degrees fahrenheit.,It is cool.,0.307742714881897,0.045681681483983994,0.6465756297111511,roberta-large-mnli
noloc,-14,warm,It is -14 degrees fahrenheit.,It is warm.,0.0053844996728003025,0.9874748587608337,0.007140719797462225,roberta-large-mnli
noloc,-14,hot,It is -14 degrees fahrenheit.,It is hot.,0.0035504228435456753,0.9920801520347595,0.004369394388049841,roberta-large-mnli
noloc,-13,freezing,It is -13 degrees fahrenheit.,It is freezing.,0.6851570010185242,0.0037881575990468264,0.3110548257827759,roberta-large-mnli
noloc,-13,cold,It is -13 degrees fahrenheit.,It is cold.,0.6939364075660706,0.0013702784199267626,0.3046932816505432,roberta-large-mnli
noloc,-13,cool,It is -13 degrees fahrenheit.,It is cool.,0.31485074758529663,0.047085899859666824,0.6380633115768433,roberta-large-mnli
noloc,-13,warm,It is -13 degrees fahrenheit.,It is warm.,0.005596215836703777,0.9872432947158813,0.00716049550101161,roberta-large-mnli
noloc,-13,hot,It is -13 degrees fahrenheit.,It is hot.,0.003571844194084406,0.992185652256012,0.004242527298629284,roberta-large-mnli
noloc,-12,freezing,It is -12 degrees fahrenheit.,It is freezing.,0.707451581954956,0.0035490826703608036,0.28899937868118286,roberta-large-mnli
noloc,-12,cold,It is -12 degrees fahrenheit.,It is cold.,0.6922736167907715,0.0013961090007796884,0.3063303530216217,roberta-large-mnli
noloc,-12,cool,It is -12 degrees fahrenheit.,It is cool.,0.3404194414615631,0.0326872393488884,0.6268933415412903,roberta-large-mnli
noloc,-12,warm,It is -12 degrees fahrenheit.,It is warm.,0.006980306934565306,0.9838861227035522,0.009133592247962952,roberta-large-mnli
noloc,-12,hot,It is -12 degrees fahrenheit.,It is hot.,0.004018217325210571,0.9912071824073792,0.004774636588990688,roberta-large-mnli
noloc,-11,freezing,It is -11 degrees fahrenheit.,It is freezing.,0.675507128238678,0.004040189553052187,0.32045266032218933,roberta-large-mnli
noloc,-11,cold,It is -11 degrees fahrenheit.,It is cold.,0.6952782273292542,0.001405235263518989,0.3033166229724884,roberta-large-mnli
noloc,-11,cool,It is -11 degrees fahrenheit.,It is cool.,0.3056654930114746,0.054440937936306,0.6398935914039612,roberta-large-mnli
noloc,-11,warm,It is -11 degrees fahrenheit.,It is warm.,0.006015701685100794,0.9864476919174194,0.007536535616964102,roberta-large-mnli
noloc,-11,hot,It is -11 degrees fahrenheit.,It is hot.,0.0034973241854459047,0.992431640625,0.004071047529578209,roberta-large-mnli
