location,temperature,categories,premise,hypothesis,entailment,contradiction,neutral,model
noloc,-44,freezing,It is freezing.,It is -44 degrees fahrenheit.,0.1417454034090042,0.0034796642139554024,0.8547748923301697,roberta-large-mnli
noloc,-44,cold,It is cold.,It is -44 degrees fahrenheit.,0.005948614329099655,0.0027592710684984922,0.9912920594215393,roberta-large-mnli
noloc,-44,cool,It is cool.,It is -44 degrees fahrenheit.,0.009351441636681557,0.04507417604327202,0.9455743432044983,roberta-large-mnli
noloc,-44,warm,It is warm.,It is -44 degrees fahrenheit.,0.004420752637088299,0.976326048374176,0.01925317570567131,roberta-large-mnli
noloc,-44,hot,It is hot.,It is -44 degrees fahrenheit.,0.004941243212670088,0.9716750979423523,0.023383725434541702,roberta-large-mnli
noloc,-43,freezing,It is freezing.,It is -43 degrees fahrenheit.,0.10905875265598297,0.0036380807869136333,0.8873031139373779,roberta-large-mnli
noloc,-43,cold,It is cold.,It is -43 degrees fahrenheit.,0.005156808998435736,0.0026879969518631697,0.9921552538871765,roberta-large-mnli
noloc,-43,cool,It is cool.,It is -43 degrees fahrenheit.,0.009069489315152168,0.046481963247060776,0.9444485306739807,roberta-large-mnli
noloc,-43,warm,It is warm.,It is -43 degrees fahrenheit.,0.004353867843747139,0.9775951504707336,0.018050936982035637,roberta-large-mnli
noloc,-43,hot,It is hot.,It is -43 degrees fahrenheit.,0.004778095055371523,0.9724899530410767,0.022732028737664223,roberta-large-mnli
noloc,-42,freezing,It is freezing.,It is -42 degrees fahrenheit.,0.1310041844844818,0.003202354535460472,0.8657934665679932,roberta-large-mnli
noloc,-42,cold,It is cold.,It is -42 degrees fahrenheit.,0.005987619515508413,0.0026110520120710135,0.9914013743400574,roberta-large-mnli
noloc,-42,cool,It is cool.,It is -42 degrees fahrenheit.,0.00931090023368597,0.04072639346122742,0.9499627351760864,roberta-large-mnli
noloc,-42,warm,It is warm.,It is -42 degrees fahrenheit.,0.005173311103135347,0.9710636138916016,0.02376307174563408,roberta-large-mnli
noloc,-42,hot,It is hot.,It is -42 degrees fahrenheit.,0.005128991324454546,0.9699724912643433,0.024898512288928032,roberta-large-mnli
noloc,-41,freezing,It is freezing.,It is -41 degrees fahrenheit.,0.1260041892528534,0.003183989552780986,0.8708118200302124,roberta-large-mnli
noloc,-41,cold,It is cold.,It is -41 degrees fahrenheit.,0.006173521745949984,0.0021789909806102514,0.991647481918335,roberta-large-mnli
noloc,-41,cool,It is cool.,It is -41 degrees fahrenheit.,0.009425167925655842,0.027081945911049843,0.9634928107261658,roberta-large-mnli
noloc,-41,warm,It is warm.,It is -41 degrees fahrenheit.,0.005922732409089804,0.9658675789833069,0.02820974960923195,roberta-large-mnli
noloc,-41,hot,It is hot.,It is -41 degrees fahrenheit.,0.0051460848189890385,0.9711029529571533,0.023750927299261093,roberta-large-mnli
noloc,-40,freezing,It is freezing.,It is -40 degrees fahrenheit.,0.11052289605140686,0.003810727735981345,0.8856664299964905,roberta-large-mnli
noloc,-40,cold,It is cold.,It is -40 degrees fahrenheit.,0.005029074382036924,0.0031316597014665604,0.9918393492698669,roberta-large-mnli
noloc,-40,cool,It is cool.,It is -40 degrees fahrenheit.,0.009271030314266682,0.1025719866156578,0.8881569504737854,roberta-large-mnli
noloc,-40,warm,It is warm.,It is -40 degrees fahrenheit.,0.0023557129316031933,0.9902735352516174,0.007370803039520979,roberta-large-mnli
noloc,-40,hot,It is hot.,It is -40 degrees fahrenheit.,0.0033295119646936655,0.9834756851196289,0.013194804079830647,roberta-large-mnli
noloc,-39,freezing,It is freezing.,It is -39 degrees fahrenheit.,0.17989012598991394,0.003671653103083372,0.8164381980895996,roberta-large-mnli
noloc,-39,cold,It is cold.,It is -39 degrees fahrenheit.,0.008430480025708675,0.0029693038668483496,0.9886001944541931,roberta-large-mnli
noloc,-39,cool,It is cool.,It is -39 degrees fahrenheit.,0.011865046806633472,0.05529975891113281,0.9328351616859436,roberta-large-mnli
noloc,-39,warm,It is warm.,It is -39 degrees fahrenheit.,0.004769360180944204,0.9777929782867432,0.01743766851723194,roberta-large-mnli
noloc,-39,hot,It is hot.,It is -39 degrees fahrenheit.,0.005096898879855871,0.9740232825279236,0.020879805088043213,roberta-large-mnli
noloc,-38,freezing,It is freezing.,It is -38 degrees fahrenheit.,0.15958748757839203,0.0035640615969896317,0.8368484377861023,roberta-large-mnli
noloc,-38,cold,It is cold.,It is -38 degrees fahrenheit.,0.007637988310307264,0.0027387100271880627,0.9896232485771179,roberta-large-mnli
noloc,-38,cool,It is cool.,It is -38 degrees fahrenheit.,0.010419166646897793,0.041505735367536545,0.9480750560760498,roberta-large-mnli
noloc,-38,warm,It is warm.,It is -38 degrees fahrenheit.,0.005136025138199329,0.9754738807678223,0.01939019002020359,roberta-large-mnli
noloc,-38,hot,It is hot.,It is -38 degrees fahrenheit.,0.005713989492505789,0.9690114259719849,0.025274567306041718,roberta-large-mnli
noloc,-37,freezing,It is freezing.,It is -37 degrees fahrenheit.,0.13164940476417542,0.003102084854617715,0.8652485609054565,roberta-large-mnli
noloc,-37,cold,It is cold.,It is -37 degrees fahrenheit.,0.006450732238590717,0.002519266912713647,0.9910299777984619,roberta-large-mnli
noloc,-37,cool,It is cool.,It is -37 degrees fahrenheit.,0.008976844139397144,0.04728933423757553,0.943733811378479,roberta-large-mnli
noloc,-37,warm,It is warm.,It is -37 degrees fahrenheit.,0.004243011586368084,0.9813056588172913,0.014451327733695507,roberta-large-mnli
noloc,-37,hot,It is hot.,It is -37 degrees fahrenheit.,0.005051157437264919,0.9726226925849915,0.022326089441776276,roberta-large-mnli
noloc,-36,freezing,It is freezing.,It is -36 degrees fahrenheit.,0.14944331347942352,0.0031240477692335844,0.847432553768158,roberta-large-mnli
noloc,-36,cold,It is cold.,It is -36 degrees fahrenheit.,0.006481109652668238,0.0021847838070243597,0.9913341403007507,roberta-large-mnli
noloc,-36,cool,It is cool.,It is -36 degrees fahrenheit.,0.009150227531790733,0.038181744515895844,0.9526680707931519,roberta-large-mnli
noloc,-36,warm,It is warm.,It is -36 degrees fahrenheit.,0.004424757789820433,0.9793210029602051,0.016254330053925514,roberta-large-mnli
noloc,-36,hot,It is hot.,It is -36 degrees fahrenheit.,0.004845242016017437,0.9751498699188232,0.020004816353321075,roberta-large-mnli
noloc,-35,freezing,It is freezing.,It is -35 degrees fahrenheit.,0.11039366573095322,0.003185651730746031,0.886420726776123,roberta-large-mnli
noloc,-35,cold,It is cold.,It is -35 degrees fahrenheit.,0.005667534656822681,0.0022244765423238277,0.9921079277992249,roberta-large-mnli
noloc,-35,cool,It is cool.,It is -35 degrees fahrenheit.,0.008378482423722744,0.04541114345192909,0.9462103247642517,roberta-large-mnli
noloc,-35,warm,It is warm.,It is -35 degrees fahrenheit.,0.004030852112919092,0.9805724620819092,0.01539674773812294,roberta-large-mnli
noloc,-35,hot,It is hot.,It is -35 degrees fahrenheit.,0.004677390214055777,0.9745455980300903,0.02077699825167656,roberta-large-mnli
noloc,-34,freezing,It is freezing.,It is -34 degrees fahrenheit.,0.1699952483177185,0.0032761513721197844,0.8267285823822021,roberta-large-mnli
noloc,-34,cold,It is cold.,It is -34 degrees fahrenheit.,0.009187032468616962,0.0026956836227327585,0.9881172776222229,roberta-large-mnli
noloc,-34,cool,It is cool.,It is -34 degrees fahrenheit.,0.011272069066762924,0.05927950516343117,0.9294483661651611,roberta-large-mnli
noloc,-34,warm,It is warm.,It is -34 degrees fahrenheit.,0.004211809020489454,0.9815405607223511,0.014247525483369827,roberta-large-mnli
noloc,-34,hot,It is hot.,It is -34 degrees fahrenheit.,0.00463830353692174,0.9779384136199951,0.017423197627067566,roberta-large-mnli
noloc,-33,freezing,It is freezing.,It is -33 degrees fahrenheit.,0.1690753847360611,0.0033574914559721947,0.8275671601295471,roberta-large-mnli
noloc,-33,cold,It is cold.,It is -33 degrees fahrenheit.,0.009829038754105568,0.002844092436134815,0.9873269200325012,roberta-large-mnli
noloc,-33,cool,It is cool.,It is -33 degrees fahrenheit.,0.011496837250888348,0.046388473361730576,0.9421147108078003,roberta-large-mnli
noloc,-33,warm,It is warm.,It is -33 degrees fahrenheit.,0.004182613920420408,0.9818651080131531,0.013952335342764854,roberta-large-mnli
noloc,-33,hot,It is hot.,It is -33 degrees fahrenheit.,0.005007677711546421,0.9752893447875977,0.01970297284424305,roberta-large-mnli
noloc,-32,freezing,It is freezing.,It is -32 degrees fahrenheit.,0.13539041578769684,0.0027264398522675037,0.8618831634521484,roberta-large-mnli
noloc,-32,cold,It is cold.,It is -32 degrees fahrenheit.,0.0070069460198283195,0.0023108175955712795,0.9906822443008423,roberta-large-mnli
noloc,-32,cool,It is cool.,It is -32 degrees fahrenheit.,0.009167494252324104,0.040706515312194824,0.9501259922981262,roberta-large-mnli
noloc,-32,warm,It is warm.,It is -32 degrees fahrenheit.,0.0048019918613135815,0.9761427640914917,0.019055217504501343,roberta-large-mnli
noloc,-32,hot,It is hot.,It is -32 degrees fahrenheit.,0.004959116689860821,0.9743838310241699,0.020656965672969818,roberta-large-mnli
noloc,-31,freezing,It is freezing.,It is -31 degrees fahrenheit.,0.14385080337524414,0.0030285322573035955,0.8531206250190735,roberta-large-mnli
noloc,-31,cold,It is cold.,It is -31 degrees fahrenheit.,0.008291085250675678,0.0024940986186265945,0.9892148375511169,roberta-large-mnli
noloc,-31,cool,It is cool.,It is -31 degrees fahrenheit.,0.010563274845480919,0.031390152871608734,0.9580466151237488,roberta-large-mnli
noloc,-31,warm,It is warm.,It is -31 degrees fahrenheit.,0.006371956784278154,0.9670002460479736,0.02662786841392517,roberta-large-mnli
noloc,-31,hot,It is hot.,It is -31 degrees fahrenheit.,0.005900551099330187,0.9681246876716614,0.02597474306821823,roberta-large-mnli
noloc,-30,freezing,It is freezing.,It is -30 degrees fahrenheit.,0.13790516555309296,0.003055248409509659,0.8590396642684937,roberta-large-mnli
noloc,-30,cold,It is cold.,It is -30 degrees fahrenheit.,0.006886695045977831,0.0025398742873221636,0.9905734658241272,roberta-large-mnli
noloc,-30,cool,It is cool.,It is -30 degrees fahrenheit.,0.010227746330201626,0.05923546850681305,0.9305368065834045,roberta-large-mnli
noloc,-30,warm,It is warm.,It is -30 degrees fahrenheit.,0.003177573438733816,0.986102819442749,0.010719673708081245,roberta-large-mnli
noloc,-30,hot,It is hot.,It is -30 degrees fahrenheit.,0.0037749232724308968,0.9803768396377563,0.015848293900489807,roberta-large-mnli
noloc,-29,freezing,It is freezing.,It is -29 degrees fahrenheit.,0.12717832624912262,0.002839126856997609,0.8699824810028076,roberta-large-mnli
noloc,-29,cold,It is cold.,It is -29 degrees fahrenheit.,0.00646024476736784,0.002209056867286563,0.9913307428359985,roberta-large-mnli
noloc,-29,cool,It is cool.,It is -29 degrees fahrenheit.,0.008961686864495277,0.038798656314611435,0.9522396922111511,roberta-large-mnli
noloc,-29,warm,It is warm.,It is -29 degrees fahrenheit.,0.004960853140801191,0.9741572141647339,0.02088184840977192,roberta-large-mnli
noloc,-29,hot,It is hot.,It is -29 degrees fahrenheit.,0.005076938308775425,0.9722816944122314,0.02264132909476757,roberta-large-mnli
noloc,-28,freezing,It is freezing.,It is -28 degrees fahrenheit.,0.14793452620506287,0.0026258756406605244,0.8494395613670349,roberta-large-mnli
noloc,-28,cold,It is cold.,It is -28 degrees fahrenheit.,0.00849627610296011,0.002249756595119834,0.9892539978027344,roberta-large-mnli
noloc,-28,cool,It is cool.,It is -28 degrees fahrenheit.,0.009620781987905502,0.04526166617870331,0.9451175332069397,roberta-large-mnli
noloc,-28,warm,It is warm.,It is -28 degrees fahrenheit.,0.004198954440653324,0.9801554083824158,0.015645578503608704,roberta-large-mnli
noloc,-28,hot,It is hot.,It is -28 degrees fahrenheit.,0.004675195552408695,0.9752079248428345,0.02011696808040142,roberta-large-mnli
noloc,-27,freezing,It is freezing.,It is -27 degrees fahrenheit.,0.17473956942558289,0.0025176035705953836,0.8227428793907166,roberta-large-mnli
noloc,-27,cold,It is cold.,It is -27 degrees fahrenheit.,0.00924664456397295,0.002113387919962406,0.9886399507522583,roberta-large-mnli
noloc,-27,cool,It is cool.,It is -27 degrees fahrenheit.,0.00927045475691557,0.031068546697497368,0.9596610069274902,roberta-large-mnli
noloc,-27,warm,It is warm.,It is -27 degrees fahrenheit.,0.004138418007642031,0.9808008074760437,0.01506075356155634,roberta-large-mnli
noloc,-27,hot,It is hot.,It is -27 degrees fahrenheit.,0.003957502543926239,0.9804123640060425,0.015630193054676056,roberta-large-mnli
noloc,-26,freezing,It is freezing.,It is -26 degrees fahrenheit.,0.18747858703136444,0.0027231210842728615,0.8097983002662659,roberta-large-mnli
noloc,-26,cold,It is cold.,It is -26 degrees fahrenheit.,0.011010454036295414,0.0024859956465661526,0.9865036010742188,roberta-large-mnli
noloc,-26,cool,It is cool.,It is -26 degrees fahrenheit.,0.01002240926027298,0.03524146229028702,0.9547361731529236,roberta-large-mnli
noloc,-26,warm,It is warm.,It is -26 degrees fahrenheit.,0.004089307971298695,0.9826425313949585,0.01326810847967863,roberta-large-mnli
noloc,-26,hot,It is hot.,It is -26 degrees fahrenheit.,0.004219083581119776,0.9803019165992737,0.015479057095944881,roberta-large-mnli
noloc,-25,freezing,It is freezing.,It is -25 degrees fahrenheit.,0.19145452976226807,0.002839309861883521,0.8057061433792114,roberta-large-mnli
noloc,-25,cold,It is cold.,It is -25 degrees fahrenheit.,0.010292391292750835,0.002451742999255657,0.9872558116912842,roberta-large-mnli
noloc,-25,cool,It is cool.,It is -25 degrees fahrenheit.,0.010334460064768791,0.03290786221623421,0.956757664680481,roberta-large-mnli
noloc,-25,warm,It is warm.,It is -25 degrees fahrenheit.,0.003848887514322996,0.9807888865470886,0.015362228266894817,roberta-large-mnli
noloc,-25,hot,It is hot.,It is -25 degrees fahrenheit.,0.0040892018005251884,0.9792167544364929,0.016694020479917526,roberta-large-mnli
noloc,-24,freezing,It is freezing.,It is -24 degrees fahrenheit.,0.15947352349758148,0.0024661330971866846,0.8380603790283203,roberta-large-mnli
noloc,-24,cold,It is cold.,It is -24 degrees fahrenheit.,0.008487632498145103,0.0023113202769309282,0.9892010688781738,roberta-large-mnli
noloc,-24,cool,It is cool.,It is -24 degrees fahrenheit.,0.010493619367480278,0.0327155701816082,0.9567908048629761,roberta-large-mnli
noloc,-24,warm,It is warm.,It is -24 degrees fahrenheit.,0.00433297548443079,0.9788622856140137,0.016804726794362068,roberta-large-mnli
noloc,-24,hot,It is hot.,It is -24 degrees fahrenheit.,0.00452805170789361,0.9766899347305298,0.01878202334046364,roberta-large-mnli
noloc,-23,freezing,It is freezing.,It is -23 degrees fahrenheit.,0.12090776860713959,0.002544240327551961,0.8765479922294617,roberta-large-mnli
noloc,-23,cold,It is cold.,It is -23 degrees fahrenheit.,0.007263543549925089,0.002332991221919656,0.990403413772583,roberta-large-mnli
noloc,-23,cool,It is cool.,It is -23 degrees fahrenheit.,0.008742105215787888,0.028094379231333733,0.9631634950637817,roberta-large-mnli
noloc,-23,warm,It is warm.,It is -23 degrees fahrenheit.,0.004261475056409836,0.9799683094024658,0.015770182013511658,roberta-large-mnli
noloc,-23,hot,It is hot.,It is -23 degrees fahrenheit.,0.004180945921689272,0.9784404039382935,0.0173786748200655,roberta-large-mnli
noloc,-22,freezing,It is freezing.,It is -22 degrees fahrenheit.,0.12151332944631577,0.0023820134811103344,0.8761045932769775,roberta-large-mnli
noloc,-22,cold,It is cold.,It is -22 degrees fahrenheit.,0.007053449749946594,0.002279724692925811,0.9906668066978455,roberta-large-mnli
noloc,-22,cool,It is cool.,It is -22 degrees fahrenheit.,0.008121490478515625,0.020361388102173805,0.9715170860290527,roberta-large-mnli
noloc,-22,warm,It is warm.,It is -22 degrees fahrenheit.,0.005027235951274633,0.974068284034729,0.020904449746012688,roberta-large-mnli
noloc,-22,hot,It is hot.,It is -22 degrees fahrenheit.,0.0043868799693882465,0.9759868383407593,0.019626300781965256,roberta-large-mnli
noloc,-21,freezing,It is freezing.,It is -21 degrees fahrenheit.,0.13227201998233795,0.002506848191842437,0.8652211427688599,roberta-large-mnli
noloc,-21,cold,It is cold.,It is -21 degrees fahrenheit.,0.007447525858879089,0.002392112510278821,0.990160346031189,roberta-large-mnli
noloc,-21,cool,It is cool.,It is -21 degrees fahrenheit.,0.009574255906045437,0.015780800953507423,0.9746448993682861,roberta-large-mnli
noloc,-21,warm,It is warm.,It is -21 degrees fahrenheit.,0.006095072254538536,0.9608328342437744,0.0330720879137516,roberta-large-mnli
noloc,-21,hot,It is hot.,It is -21 degrees fahrenheit.,0.004987315274775028,0.9685831665992737,0.02642948366701603,roberta-large-mnli
noloc,-20,freezing,It is freezing.,It is -20 degrees fahrenheit.,0.14278484880924225,0.002672158647328615,0.8545430302619934,roberta-large-mnli
noloc,-20,cold,It is cold.,It is -20 degrees fahrenheit.,0.00642586313188076,0.002459802431985736,0.9911143183708191,roberta-large-mnli
noloc,-20,cool,It is cool.,It is -20 degrees fahrenheit.,0.008442588150501251,0.026092465966939926,0.9654648900032043,roberta-large-mnli
noloc,-20,warm,It is warm.,It is -20 degrees fahrenheit.,0.003795200726017356,0.9779102206230164,0.018294502049684525,roberta-large-mnli
noloc,-20,hot,It is hot.,It is -20 degrees fahrenheit.,0.003375041764229536,0.9808407425880432,0.015784161165356636,roberta-large-mnli
noloc,-19,freezing,It is freezing.,It is -19 degrees fahrenheit.,0.1381731629371643,0.0025105164386332035,0.8593162894248962,roberta-large-mnli
noloc,-19,cold,It is cold.,It is -19 degrees fahrenheit.,0.00661272881552577,0.002405410399660468,0.9909818768501282,roberta-large-mnli
noloc,-19,cool,It is cool.,It is -19 degrees fahrenheit.,0.007832898758351803,0.01666063256561756,0.9755064249038696,roberta-large-mnli
noloc,-19,warm,It is warm.,It is -19 degrees fahrenheit.,0.005467156879603863,0.9662041068077087,0.02832873724400997,roberta-large-mnli
noloc,-19,hot,It is hot.,It is -19 degrees fahrenheit.,0.004554697312414646,0.9732022285461426,0.02224300056695938,roberta-large-mnli
noloc,-18,freezing,It is freezing.,It is -18 degrees fahrenheit.,0.1382584571838379,0.0026070091407746077,0.8591345548629761,roberta-large-mnli
noloc,-18,cold,It is cold.,It is -18 degrees fahrenheit.,0.007295640651136637,0.0024511488154530525,0.990253210067749,roberta-large-mnli
noloc,-18,cool,It is cool.,It is -18 degrees fahrenheit.,0.008804273791611195,0.022209446877241135,0.9689862728118896,roberta-large-mnli
noloc,-18,warm,It is warm.,It is -18 degrees fahrenheit.,0.004660424310714006,0.973791241645813,0.02154821902513504,roberta-large-mnli
noloc,-18,hot,It is hot.,It is -18 degrees fahrenheit.,0.0042055281810462475,0.9756754636764526,0.020118989050388336,roberta-large-mnli
noloc,-17,freezing,It is freezing.,It is -17 degrees fahrenheit.,0.10782504826784134,0.0024755022022873163,0.8896994590759277,roberta-large-mnli
noloc,-17,cold,It is cold.,It is -17 degrees fahrenheit.,0.005731436423957348,0.0021515649277716875,0.9921169877052307,roberta-large-mnli
noloc,-17,cool,It is cool.,It is -17 degrees fahrenheit.,0.00754028232768178,0.016500061377882957,0.9759595990180969,roberta-large-mnli
noloc,-17,warm,It is warm.,It is -17 degrees fahrenheit.,0.004648425616323948,0.9753676056861877,0.019983919337391853,roberta-large-mnli
noloc,-17,hot,It is hot.,It is -17 degrees fahrenheit.,0.004020673222839832,0.9778621196746826,0.018117280676960945,roberta-large-mnli
noloc,-16,freezing,It is freezing.,It is -16 degrees fahrenheit.,0.11414428800344467,0.0024500261060893536,0.8834056258201599,roberta-large-mnli
noloc,-16,cold,It is cold.,It is -16 degrees fahrenheit.,0.007093782536685467,0.0023560933768749237,0.9905501008033752,roberta-large-mnli
noloc,-16,cool,It is cool.,It is -16 degrees fahrenheit.,0.00795266218483448,0.019092949107289314,0.9729543328285217,roberta-large-mnli
noloc,-16,warm,It is warm.,It is -16 degrees fahrenheit.,0.004478056915104389,0.9767279028892517,0.018793975934386253,roberta-large-mnli
noloc,-16,hot,It is hot.,It is -16 degrees fahrenheit.,0.004017733968794346,0.979260265827179,0.01672196015715599,roberta-large-mnli
noloc,-15,freezing,It is freezing.,It is -15 degrees fahrenheit.,0.09839952737092972,0.0025992540176957846,0.8990011811256409,roberta-large-mnli
noloc,-15,cold,It is cold.,It is -15 degrees fahrenheit.,0.00585053488612175,0.0022987977135926485,0.9918506741523743,roberta-large-mnli
noloc,-15,cool,It is cool.,It is -15 degrees fahrenheit.,0.008952876552939415,0.0178823322057724,0.9731648564338684,roberta-large-mnli
noloc,-15,warm,It is warm.,It is -15 degrees fahrenheit.,0.004351510666310787,0.9716772437095642,0.023971296846866608,roberta-large-mnli
noloc,-15,hot,It is hot.,It is -15 degrees fahrenheit.,0.00355655699968338,0.9793492555618286,0.01709418185055256,roberta-large-mnli
noloc,-14,freezing,It is freezing.,It is -14 degrees fahrenheit.,0.14711670577526093,0.0026368359103798866,0.8502464294433594,roberta-large-mnli
noloc,-14,cold,It is cold.,It is -14 degrees fahrenheit.,0.008763705380260944,0.002718448406085372,0.9885178804397583,roberta-large-mnli
noloc,-14,cool,It is cool.,It is -14 degrees fahrenheit.,0.009758666157722473,0.01765996403992176,0.9725813865661621,roberta-large-mnli
noloc,-14,warm,It is warm.,It is -14 degrees fahrenheit.,0.004882538225501776,0.9739148616790771,0.02120254747569561,roberta-large-mnli
noloc,-14,hot,It is hot.,It is -14 degrees fahrenheit.,0.004331748466938734,0.9765685796737671,0.019099734723567963,roberta-large-mnli
noloc,-13,freezing,It is freezing.,It is -13 degrees fahrenheit.,0.15019002556800842,0.002907556015998125,0.8469023704528809,roberta-large-mnli
noloc,-13,cold,It is cold.,It is -13 degrees fahrenheit.,0.007996901869773865,0.002761394716799259,0.9892416596412659,roberta-large-mnli
noloc,-13,cool,It is cool.,It is -13 degrees fahrenheit.,0.009370778687298298,0.017166052013635635,0.973463237285614,roberta-large-mnli
noloc,-13,warm,It is warm.,It is -13 degrees fahrenheit.,0.004786997102200985,0.9766256809234619,0.018587317317724228,roberta-large-mnli
noloc,-13,hot,It is hot.,It is -13 degrees fahrenheit.,0.004122395068407059,0.9802781939506531,0.015599362552165985,roberta-large-mnli
noloc,-12,freezing,It is freezing.,It is -12 degrees fahrenheit.,0.1404431164264679,0.0027233033906668425,0.8568335771560669,roberta-large-mnli
noloc,-12,cold,It is cold.,It is -12 degrees fahrenheit.,0.008892160840332508,0.0026531722396612167,0.9884546995162964,roberta-large-mnli
noloc,-12,cool,It is cool.,It is -12 degrees fahrenheit.,0.009392520412802696,0.012925947085022926,0.9776815176010132,roberta-large-mnli
noloc,-12,warm,It is warm.,It is -12 degrees fahrenheit.,0.005611857865005732,0.9686329364776611,0.02575519122183323,roberta-large-mnli
noloc,-12,hot,It is hot.,It is -12 degrees fahrenheit.,0.004335291683673859,0.978539228439331,0.017125427722930908,roberta-large-mnli
noloc,-11,freezing,It is freezing.,It is -11 degrees fahrenheit.,0.10803943127393723,0.0029328763484954834,0.8890277743339539,roberta-large-mnli
noloc,-11,cold,It is cold.,It is -11 degrees fahrenheit.,0.006858316715806723,0.00273178331553936,0.9904098510742188,roberta-large-mnli
noloc,-11,cool,It is cool.,It is -11 degrees fahrenheit.,0.008328183554112911,0.016506323590874672,0.9751655459403992,roberta-large-mnli
noloc,-11,warm,It is warm.,It is -11 degrees fahrenheit.,0.005379865411669016,0.9697458744049072,0.02487422153353691,roberta-large-mnli
noloc,-11,hot,It is hot.,It is -11 degrees fahrenheit.,0.004356584046036005,0.9776025414466858,0.01804090477526188,roberta-large-mnli
